step,train_bce
50,0.694001
100,0.705391
150,0.692902
200,0.693555
250,0.695664
300,0.693059
350,0.694294
400,0.693019
450,0.692446
500,0.690521
550,0.693045
600,0.692853
650,0.692869
700,0.693652
750,0.691918
800,0.692456
850,0.692166
900,0.691602
950,0.694133
1000,0.69372
1050,0.692955
1100,0.69349
1150,0.698169
1200,0.690818
1250,0.692035
1300,0.691419
1350,0.698246
1400,0.697578
1450,0.688802
1500,0.690004
1550,0.69243
1600,0.689204
1650,0.701739
1700,0.660067
1750,0.666529
1800,0.634301
1850,0.604792
1900,0.649184
1950,0.614488
2000,0.61407
