step,train_bce
50,0.693118
100,0.692959
150,0.696813
200,0.694234
250,0.693348
300,0.693159
350,0.69305
400,0.693172
450,0.696131
500,0.69345
550,0.69117
600,0.692364
650,0.693991
700,0.69345
750,0.692999
800,0.693071
850,0.692506
900,0.694232
950,0.693093
1000,0.692511
1050,0.691938
1100,0.691642
1150,0.692743
1200,0.693337
1250,0.695675
1300,0.693049
1350,0.693457
1400,0.692186
1450,0.692139
1500,0.692244
1550,0.693207
1600,0.694263
1650,0.692478
1700,0.693815
1750,0.691204
1800,0.693025
1850,0.692175
1900,0.693169
1950,0.6943
2000,0.692544
