metric,asset,seed_0,seed_1,seed_2,seed_3,seed_4,mean
A12_rv_law_loss,0,0.0026511845502637833,0.0029576027021870487,0.0027878259867377794,0.0027538515350667295,0.0026572391388578484,0.00276154
A12_rv_law_loss,1,0.005283134728394203,0.006704727855341239,0.005511509904154371,0.005122425720278451,0.00603530530847107,0.00573142
A12_rv_law_loss,2,0.004889216474593129,0.003274975373759003,0.003604372000695797,0.003521333345346823,0.0036361416962225634,0.00378521
A12_rv_law_loss,3,0.024403317488595668,0.0067787510756615365,0.011521733716779864,0.011198799088974521,0.016009249196534944,0.01398237
A12_rv_law_loss,4,0.005367234123175706,0.003533265408813033,0.0022896078847893736,0.003752406917161758,0.005428852075775063,0.00407427
A12_rv_law_loss,5,0.0045777835787817025,0.003414880911880778,0.00310735409357286,0.004504114339495638,0.00527947737138245,0.00417672
A12_rv_law_loss,6,0.003976916491356853,0.00920874861573535,0.006696338813492474,0.0036299218421452697,0.0024242461864275432,0.00518723
A12_rv_law_loss,7,0.00518471288913281,0.00591881018752938,0.006495503632873502,0.004699935547292715,0.0050378959594134685,0.00546737
A13_mean_path_rmse,0,0.009753439793595208,0.00436835201396758,0.005602132056636562,0.005595293305376613,0.003198711276184891,0.00570359
A13_mean_path_rmse,1,0.012170053017201808,0.005840860587954821,0.0035286365975063976,0.010090050800645184,0.004819258881618721,0.00728977
A13_mean_path_rmse,2,0.005623717347834036,0.011557977442998383,0.004523237604163135,0.0041942171619085335,0.00512504643982632,0.00620484
A13_mean_path_rmse,3,0.03490619270981029,0.008590354686261755,0.010849624713284161,0.009131464674360356,0.014502387250167257,0.015596
A13_mean_path_rmse,4,0.019788804613386553,0.0065247555567654,0.006364239142842702,0.004746823419241251,0.004761990274082378,0.00843732
A13_mean_path_rmse,5,0.02285604955286345,0.007933407016269177,0.007804415072867706,0.016787893486141157,0.016428136985473508,0.01436198
A13_mean_path_rmse,6,0.024803079317943844,0.007396294696773572,0.005638844143501765,0.012542596085674339,0.014326134147930356,0.01294139
A13_mean_path_rmse,7,0.028672879163990247,0.008399817541106925,0.00925535424002349,0.02239119977871777,0.006224704047912401,0.01498879
A14_ks_logreturns,0,0.09179943815616798,0.09114583333333337,0.0946637651738845,0.09439719693241469,0.09503029650590553,0.09340731
A14_ks_logreturns,1,0.037290077509842534,0.030264466453412076,0.03647755700459321,0.04029409653871391,0.03506782111220469,0.0358788
A14_ks_logreturns,2,0.1095287893700787,0.09091771243438321,0.09329375820209976,0.09217878526902887,0.09711157931430445,0.09660612
A14_ks_logreturns,3,0.08879285597112851,0.05835409489829396,0.06856955380577434,0.07039067626312334,0.07854663918963256,0.07293076
A14_ks_logreturns,4,0.07131725721784776,0.04677631848753283,0.052595964566929054,0.05748902969160108,0.0723489275754593,0.0601055
A14_ks_logreturns,5,0.04804764394685035,0.041435982611548516,0.04161796669947504,0.04734918389107612,0.04751707062007876,0.04519357
A14_ks_logreturns,6,0.10244678887795272,0.10266337557414695,0.10330416461614172,0.10205334440616798,0.1026813176673228,0.1026298
A14_ks_logreturns,7,0.18023473384186356,0.18108826484580054,0.18082297818241472,0.18011042076771655,0.18099086491141736,0.18064945
A15_skewness_error,0,0.07835566429036973,0.08215263478263972,0.08615793618873793,0.0878154925017625,0.061557298349507426,0.07920781
A15_skewness_error,1,0.09156242067066142,0.09065930796011687,0.0968003128740929,0.07665031057550621,0.10889802794529706,0.09291408
A15_skewness_error,2,0.5492017642015736,0.5582085179646057,0.5522125457806388,0.5516858207301952,0.543374821957884,0.55093669
A15_skewness_error,3,0.12352474223876884,0.13373396707095944,0.1620787500985117,0.12938824460486903,0.17063789795988815,0.14387272
A15_skewness_error,4,0.015291510839895352,0.005414637614893699,0.013261135842251921,0.002270644994691844,0.026020460871635225,0.01245168
A15_skewness_error,5,0.5662911581552842,0.5575438246648963,0.5683012923754659,0.5705067163260988,0.5908932829317497,0.57070725
A15_skewness_error,6,0.3130739130734621,0.28384579179898056,0.30974144167383916,0.2709994536243771,0.2994140715026097,0.29541493
A15_skewness_error,7,0.17763990137636743,0.1876322163610955,0.11555611213017142,0.17795313939385002,0.18744300061070374,0.16924487
A16_qq_rmse,0,9.063205659705688e-05,9.093222500075014e-05,9.447056785864157e-05,9.481903647998009e-05,9.541538350543701e-05,9.325e-05
A16_qq_rmse,1,9.29693936814504e-05,0.00013324242003123307,0.0001000530070081411,8.911582566842065e-05,0.00011162512107828165,0.0001054
A16_qq_rmse,2,0.00016284867143747064,0.00010648141943552986,0.00011328390075616755,0.00010935952353310337,0.00012095890985263596,0.00012259
A16_qq_rmse,3,0.0003822860749506,0.00013843532529616922,0.00021263332409570876,0.0002099066215984498,0.0002784440650060182,0.00024434
A16_qq_rmse,4,0.00012488531515957287,6.246075944528076e-05,6.426830570839957e-05,7.750295904793955e-05,0.00012536275323111988,9.09e-05
A16_qq_rmse,5,9.54735113626411e-05,4.620361090231469e-05,5.0274654156354824e-05,9.414497796282452e-05,0.00010627330495104562,7.847e-05
A16_qq_rmse,6,5.716340634972743e-05,0.00015261336377792452,0.00010231977317692902,5.468682316881373e-05,5.59240689066774e-05,8.454e-05
A16_qq_rmse,7,0.0001351804606226047,0.00015395910189781032,0.00014229012492973905,0.00013470399441325518,0.0001331933888443449,0.00013987
A17_terminal_ks,0,0.05403645833333337,0.03743489583333337,0.04036458333333334,0.03922526041666663,0.037923177083333315,0.04179688
A17_terminal_ks,1,0.028483072916666685,0.04085286458333326,0.03548177083333337,0.029459635416666657,0.03336588541666667,0.03352865
A17_terminal_ks,2,0.04459635416666666,0.042154947916666685,0.033040364583333315,0.036783854166666685,0.037923177083333315,0.03889974
A17_terminal_ks,3,0.04248046875,0.02734375,0.01969401041666663,0.01741536458333337,0.029296875,0.02724609
A17_terminal_ks,4,0.020182291666666685,0.03694661458333334,0.03271484375,0.027018229166666685,0.023274739583333315,0.02802734
