metric,asset,seed_0,seed_1,seed_2,seed_3,seed_4,mean
A12_rv_law_loss,0,0.0022599035303308692,0.0025362186651175286,0.0025997394950070312,0.00243810230319936,0.0025932687677804422,0.00248545
A12_rv_law_loss,1,0.006436839067187572,0.006888713564629595,0.007045380377081617,0.006504614298187047,0.006655065852202039,0.00670612
A12_rv_law_loss,2,0.003775352315618631,0.0038963546192133463,0.00431914437197996,0.0040460089772248135,0.0037230403712281805,0.00395198
A12_rv_law_loss,3,0.010770254910144075,0.008876127646318205,0.009138189623681035,0.009446260948442177,0.012509472209750301,0.01014806
A12_rv_law_loss,4,0.006646261211892866,0.005626818688449623,0.0052193505429160006,0.005959660997974468,0.0056302633719624365,0.00581647
A12_rv_law_loss,5,0.007110461871089193,0.005098696326915494,0.005235190865719712,0.004954594839423755,0.010277198573338111,0.00653523
A12_rv_law_loss,6,0.007084598350056006,0.00863230459138059,0.008903620574910266,0.008345836530766156,0.00939082361415741,0.00847144
A12_rv_law_loss,7,0.008706321462172198,0.00985929120562558,0.010425534282445859,0.009701770123107575,0.010069481106895454,0.00975248
A13_mean_path_rmse,0,0.01436811243879766,0.012341181755938232,0.008708831014644836,0.012523716763395734,0.0113554791672441,0.01185946
A13_mean_path_rmse,1,0.012517435910958935,0.008904111023557022,0.006465463237236452,0.015758138508011537,0.008793507270434832,0.01048773
A13_mean_path_rmse,2,0.03126338186262276,0.0033677318414856547,0.012101879542647121,0.004856446732728545,0.014270900089855609,0.01317207
A13_mean_path_rmse,3,0.008038902179723213,0.009148865924078426,0.01198775833357055,0.02336526375616354,0.010741380912224777,0.01265643
A13_mean_path_rmse,4,0.008673621171052763,0.018050510889516872,0.0158780144203679,0.015046451159944376,0.012592859343780977,0.01404829
A13_mean_path_rmse,5,0.010730582797858343,0.05122140119575102,0.0285714253995895,0.02679195547140497,0.019221000335179178,0.02730727
A13_mean_path_rmse,6,0.016267698566208633,0.01800608209942492,0.013215126530051491,0.005823689938422992,0.014289256418448866,0.01352037
A13_mean_path_rmse,7,0.013120441087971378,0.011034050488783241,0.005796859466200484,0.018139047498473868,0.007989674014633154,0.01121601
A14_ks_logreturns,0,0.08940801345144356,0.08998728674540685,0.08941826607611547,0.08956692913385833,0.09034356545275596,0.08974481
A14_ks_logreturns,1,0.06005474901574803,0.05989327017716539,0.059611322998687655,0.05984713336614167,0.05869371309055116,0.05962004
A14_ks_logreturns,2,0.06856955380577431,0.06659848671259841,0.06615762385170601,0.0661473712270341,0.06751353346456693,0.06699731
A14_ks_logreturns,3,0.04148980889107612,0.04060808316929132,0.040613209481627305,0.03985195209973755,0.04050043061023623,0.0406127
A14_ks_logreturns,4,0.025587988024934394,0.02584430364173229,0.02622877706692911,0.02609805610236221,0.02700797654199477,0.02615342
A14_ks_logreturns,5,0.03857806348425197,0.03831662155511806,0.03916502624671914,0.03698121719160108,0.03837301099081358,0.03828279
A14_ks_logreturns,6,0.05688412483595795,0.055156557578740106,0.05473363681102361,0.056258714730971104,0.055200131233595795,0.05564663
A14_ks_logreturns,7,0.16342940042650922,0.1637779896653544,0.16406762631233596,0.16332431102362205,0.1620632381889764,0.16333251
A15_skewness_error,0,0.5327609477076838,0.7660837504679068,0.21584532488164399,0.1270221242861644,0.5418158552016279,0.4367056
A15_skewness_error,1,9.356327179299573e-05,2.7303739145080836,0.6156944992776503,1.215472969994808,1.4185046760829274,1.19602792
A15_skewness_error,2,1.0101917687451205,0.2236690756634162,1.0827048940467654,0.12274448799559545,0.20249247000201243,0.52836054
A15_skewness_error,3,5.064683613840586,0.8409023330660212,0.23546523802726493,0.14922712326551196,0.3643252684293571,1.33092072
A15_skewness_error,4,0.6510508549828352,1.1196667286088133,0.519285860531844,6.032905578327314,0.3435735296213128,1.73329651
A15_skewness_error,5,0.5492034795408296,0.4241820106694069,0.7918904022691502,0.6958332321143805,0.6330604810852067,0.61883392
A15_skewness_error,6,0.049229755417185606,0.39600847568743314,0.4270588084639804,0.4088795788412772,2.8426856279316435,0.82477245
A15_skewness_error,7,0.7167319007476338,0.60957364313586,0.5415338312777647,0.22763061412017854,3.066577815876514,1.03240956
A16_qq_rmse,0,3.870636178283147e-05,3.4691611722910984e-05,3.304906739772559e-05,3.5103014719486656e-05,3.708789677844354e-05,3.573e-05
A16_qq_rmse,1,0.00013070824718596248,0.00013803556795564072,0.000138947612635334,0.00013390068079217746,0.0001332696793629195,0.00013497
A16_qq_rmse,2,6.144797638812214e-05,5.963647136302001e-05,5.865874786318793e-05,5.9480839910438386e-05,6.108014321247395e-05,6.006e-05
A16_qq_rmse,3,0.00012373939010132544,0.00011595998449051218,0.00011145587020646302,0.00011506379912634418,0.00012156641767227735,0.00011756
A16_qq_rmse,4,4.2727892198017e-05,3.964266666613112e-05,3.957332360957525e-05,3.890998932423137e-05,4.128378419428882e-05,4.043e-05
A16_qq_rmse,5,9.4110893646245e-05,9.050284833650447e-05,8.720482788417872e-05,8.891516292537967e-05,9.889990178831513e-05,9.193e-05
A16_qq_rmse,6,0.00011520805462443722,0.00012252859376176467,0.00012647281501767285,0.0001225135043485273,0.00011859824596700245,0.00012106
A16_qq_rmse,7,0.00018749906079195875,0.00019236823629085662,0.00019479586363991942,0.00019055335534343978,0.00018867439506078525,0.00019078
A17_terminal_ks,0,0.10774739583333334,0.10416666666666674,0.103515625,0.09212239583333337,0.10807291666666663,0.103125
A17_terminal_ks,1,0.048177083333333315,0.02571614583333337,0.03190104166666674,0.03190104166666663,0.027669270833333336,0.03307292
A17_terminal_ks,2,0.10970052083333331,0.09375,0.08170572916666663,0.09212239583333331,0.09309895833333331,0.09407552
A17_terminal_ks,3,0.07779947916666669,0.09375,0.09114583333333337,0.08138020833333337,0.08658854166666666,0.08613281
A17_terminal_ks,4,0.05891927083333337,0.07259114583333337,0.07779947916666663,0.0673828125,0.06477864583333337,0.06829427
A17_terminal_ks,5,0.05533854166666674,0.06510416666666674,0.06412760416666663,0.052734375,0.05143229166666674,0.0577474
A17_terminal_ks,6,0.0283203125,0.03059895833333326,0.033203125,0.027669270833333315,0.04264322916666663,0.03248698
A17_terminal_ks,7,0.03157552083333337,0.02994791666666674,0.041015624999999944,0.04557291666666674,0.0439453125,0.03841146
A19_pred_score_gru,0,0.005213,0.00519,0.005211,0.005161,0.005258,0.0052066
A19_pred_score_gru,1,0.004941,0.004822,0.004843,0.004841,0.004831,0.0048556
A19_pred_score_gru,2,0.003254,0.003236,0.003165,0.00315,0.003192,0.0031994
A19_pred_score_gru,3,0.007714,0.007722,0.00771,0.007693,0.00771,0.0077098
A19_pred_score_gru,4,0.001968,0.001946,0.001974,0.001985,0.001925,0.0019596
A19_pred_score_gru,5,0.002175,0.002265,0.002203,0.002206,0.002202,0.0022102
A19_pred_score_gru,6,0.002644,0.00263,0.002612,0.002638,0.002638,0.0026324
A19_pred_score_gru,7,0.003054,0.003007,0.002965,0.00313,0.003079,0.003047
A19_pred_score_mlp,0,0.00526,0.005567,0.005634,0.005419,0.005359,0.0054478
A19_pred_score_mlp,1,0.005788,0.005036,0.00512,0.004968,0.006068,0.005396
A19_pred_score_mlp,2,0.004603,0.003317,0.003588,0.003651,0.003346,0.003701
