step,train_bce
50,0.694168
100,0.694916
150,0.692723
200,0.692154
250,0.692733
300,0.694506
350,0.691049
400,0.693148
450,0.692223
500,0.693725
550,0.692984
600,0.692153
650,0.693101
700,0.692576
750,0.694021
800,0.692115
850,0.692719
900,0.693185
950,0.693209
1000,0.693068
1050,0.695899
1100,0.694582
1150,0.692981
1200,0.69415
1250,0.694213
1300,0.691758
1350,0.691079
1400,0.693039
1450,0.692689
1500,0.693097
1550,0.691849
1600,0.69256
1650,0.693468
1700,0.69351
1750,0.6932
1800,0.693475
1850,0.692319
1900,0.693762
1950,0.692742
2000,0.69378
