step,train_bce
50,0.692229
100,0.692729
150,0.69289
200,0.695901
250,0.693306
300,0.693086
350,0.693444
400,0.693591
450,0.696122
500,0.693044
550,0.693094
600,0.694017
650,0.693273
700,0.69315
750,0.693108
800,0.693358
850,0.693431
900,0.693512
950,0.693147
1000,0.693069
1050,0.693689
1100,0.691905
1150,0.691792
1200,0.692467
1250,0.693784
1300,0.693466
1350,0.692802
1400,0.693652
1450,0.694305
1500,0.693263
1550,0.693999
1600,0.693004
1650,0.693377
1700,0.693208
1750,0.69245
1800,0.695312
1850,0.693567
1900,0.693645
1950,0.69333
2000,0.693258
