step,train_bce
50,0.693092
100,0.693576
150,0.692069
200,0.691107
250,0.692929
300,0.69541
350,0.691882
400,0.691246
450,0.694834
500,0.693455
550,0.693393
600,0.693972
650,0.693315
700,0.693097
750,0.692898
800,0.694214
850,0.693141
900,0.693171
950,0.694275
1000,0.693124
1050,0.693683
1100,0.693148
1150,0.693753
1200,0.692274
1250,0.692879
1300,0.693149
1350,0.692885
1400,0.69277
1450,0.693537
1500,0.69329
1550,0.692946
1600,0.69277
1650,0.69298
1700,0.692973
1750,0.693043
1800,0.693197
1850,0.692646
1900,0.693107
1950,0.693343
2000,0.693159
