step,train_bce
50,0.693799
100,0.693023
150,0.692832
200,0.692606
250,0.694467
300,0.693377
350,0.692222
400,0.693297
450,0.692761
500,0.695077
550,0.69274
600,0.692988
650,0.691164
700,0.692782
750,0.693278
800,0.693345
850,0.696103
900,0.691706
950,0.693948
1000,0.692973
1050,0.694575
1100,0.693865
1150,0.693251
1200,0.69315
1250,0.693921
1300,0.691593
1350,0.694122
1400,0.691797
1450,0.693089
1500,0.693753
1550,0.692912
1600,0.694958
1650,0.686968
1700,0.692103
1750,0.693107
1800,0.693103
1850,0.692658
1900,0.693368
1950,0.693138
2000,0.69124
