step,train_bce
50,0.692646
100,0.693208
150,0.693377
200,0.693611
250,0.692971
300,0.694194
350,0.696518
400,0.692535
450,0.692914
500,0.692984
550,0.692659
600,0.692922
650,0.692903
700,0.693559
750,0.693079
800,0.692342
850,0.693154
900,0.693516
950,0.693063
1000,0.693274
1050,0.693256
1100,0.692725
1150,0.693238
1200,0.693907
1250,0.693031
1300,0.692672
1350,0.693171
1400,0.693157
1450,0.692841
1500,0.693104
1550,0.693313
1600,0.693148
1650,0.693146
1700,0.692951
1750,0.692415
1800,0.693073
1850,0.693127
1900,0.692133
1950,0.698047
2000,0.693185
