step,train_bce
50,0.693299
100,0.69342
150,0.693105
200,0.69271
250,0.693157
300,0.692553
350,0.693571
400,0.696496
450,0.692944
500,0.693038
550,0.694045
600,0.693221
650,0.693145
700,0.691849
750,0.69371
800,0.692635
850,0.691658
900,0.692657
950,0.691287
1000,0.692841
1050,0.693749
1100,0.69343
1150,0.691932
1200,0.693193
1250,0.693561
1300,0.692544
1350,0.693842
1400,0.692602
1450,0.693554
1500,0.692618
1550,0.694268
1600,0.693065
1650,0.692622
1700,0.694271
1750,0.695995
1800,0.691995
1850,0.692878
1900,0.692857
1950,0.69294
2000,0.693014
