metric,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
B_qq_plot_funct_cvar90,24.082641,0.041252,24.037625,24.146833,24.062911,24.051516,24.114320
B_qq_plot_funct_cvar95,29.360093,0.082505,29.270060,29.488477,29.320633,29.297842,29.423452
B_acf_abs_r_funct,0.009037,0.000273,0.008775,0.008999,0.008913,0.008936,0.009563
B_acf_abs_r_der,0.000169,0.000004,0.000168,0.000164,0.000168,0.000175,0.000173
B_acf_abs_r_sec_der,0.000116,0.000007,0.000113,0.000110,0.000119,0.000128,0.000109
B_acf_abs_r_funct_pct,255.061194,3.890414,250.204560,256.084456,254.671291,252.591751,261.753911
B_acf_abs_r_der_pct,724.807475,26.075624,690.828426,733.288859,732.990034,702.189474,764.740580
B_acf_abs_r_sec_der_pct,521.680005,30.161546,486.760855,524.375453,557.892283,551.329818,488.041615
B_acf_abs_r_funct_nrmse,250.958187,3.754595,247.313311,250.457205,249.256324,249.583528,258.180567
B_acf_abs_r_der_nrmse,286.399688,3.278664,285.054240,281.711182,285.056540,290.774163,289.402316
B_acf_abs_r_sec_der_nrmse,197.445116,5.891376,195.300768,192.270595,200.282511,207.562243,191.809464
B_acf_abs_r_funct_cvar90,453.611303,5.753707,450.948656,451.734801,451.827015,448.657044,464.888997
B_acf_abs_r_funct_cvar95,506.847167,6.146974,503.479512,503.217387,504.850736,503.598796,519.089405
B_acf_sq_r_funct,0.002585,0.000102,0.002483,0.002590,0.002549,0.002527,0.002777
B_acf_sq_r_der,0.000060,0.000002,0.000061,0.000057,0.000060,0.000061,0.000063
B_acf_sq_r_sec_der,0.000063,0.000004,0.000059,0.000059,0.000069,0.000064,0.000062
B_acf_sq_r_funct_pct,172.982666,3.749578,167.694145,175.429620,172.723048,170.566865,178.499654
B_acf_sq_r_der_pct,1124.328475,256.138115,1190.114957,1513.231441,979.376599,741.994786,1196.924592
B_acf_sq_r_sec_der_pct,1056.210209,128.281273,1042.664096,1003.506723,1291.566241,1041.041125,902.272860
B_acf_sq_r_funct_nrmse,147.710752,2.884462,144.787574,147.884315,146.694559,146.065042,153.122268
B_acf_sq_r_der_nrmse,137.573840,2.101987,138.409155,133.997144,136.782841,138.408176,140.271884
B_acf_sq_r_sec_der_nrmse,109.765018,3.359733,106.581503,106.359766,115.530801,110.926721,109.426300
B_acf_sq_r_funct_cvar90,272.426493,4.462444,272.835275,272.112036,270.566079,266.443667,280.175409
B_acf_sq_r_funct_cvar95,304.482113,4.998594,304.624379,302.357013,301.185313,300.208635,314.035223
B_roll_vol_hist_funct,4122.230307,33.787409,4148.893776,4154.557321,4118.867322,4129.010271,4059.822847
B_roll_vol_hist_der,6308.864507,87.760373,6389.443353,6405.855417,6307.054280,6280.818869,6161.150617
B_roll_vol_hist_sec_der,18722.819372,275.845201,18979.557894,19034.565425,18717.932599,18612.057721,18269.983220
B_roll_vol_hist_funct_pct,239.186443,1.524677,236.581070,238.878676,239.175066,240.167040,241.130361
B_roll_vol_hist_der_pct,3436.186580,87.023751,3441.007922,3341.191656,3335.532638,3547.085777,3516.114905
B_roll_vol_hist_sec_der_pct,21888.612532,138.579841,21992.759603,21874.209408,21694.043086,21796.774911,22085.275649
B_roll_vol_hist_funct_nrmse,72.657003,0.298373,72.892219,72.941954,72.627972,72.717342,72.105527
B_roll_vol_hist_der_nrmse,1488.562033,10.373525,1498.074443,1499.997202,1488.384598,1485.285760,1471.068160
B_roll_vol_hist_sec_der_nrmse,2669.615460,19.699973,2687.930005,2691.822335,2669.339720,2661.779676,2637.205565
B_roll_vol_hist_funct_cvar90,162.430152,0.430335,162.785789,162.995166,162.206840,162.387433,161.775530
B_roll_vol_hist_funct_cvar95,258.041971,0.904300,258.839616,259.216222,257.617077,257.858618,256.678323
B_tail_surv_funct,0.076527,0.000328,0.076366,0.076554,0.076115,0.076489,0.077110
B_tail_surv_der,0.000221,0.000001,0.000222,0.000221,0.000221,0.000222,0.000220
B_tail_surv_sec_der,0.000337,0.000001,0.000338,0.000336,0.000337,0.000338,0.000335
B_tail_surv_funct_pct,69.524564,0.076371,69.410867,69.600723,69.507149,69.486380,69.617700
B_tail_surv_der_pct,86.153971,0.055429,86.115314,86.182496,86.076090,86.158514,86.237443
B_tail_surv_sec_der_pct,270411.974771,660.431004,271159.410605,270832.190481,270224.641164,270603.724329,269239.907275
B_tail_surv_funct_nrmse,27.942879,0.059854,27.913609,27.947901,27.867599,27.936029,28.049257
B_tail_surv_der_nrmse,1547318.489745,2171.089585,1549115.460376,1546508.553015,1548213.436019,1549302.494994,1543452.504319
B_tail_surv_sec_der_nrmse,1909975.783909,3439.273925,1913046.566289,1907925.518349,1910868.927647,1913649.341209,1904388.566051
B_tail_surv_funct_cvar90,52.882976,0.094140,52.840045,52.893173,52.765792,52.864677,53.051195
B_tail_surv_funct_cvar95,54.969564,0.093585,54.925630,54.983106,54.852735,54.950465,55.135886
