step,train_bce
50,0.693137
100,0.693447
150,0.693356
200,0.691275
250,0.695905
300,0.693332
350,0.693585
400,0.69352
450,0.693002
500,0.692196
550,0.691963
600,0.689554
650,0.689019
700,0.702713
750,0.688212
800,0.606144
850,0.543971
900,0.678459
950,0.668586
1000,0.554452
1050,0.590174
1100,0.513045
1150,0.680547
1200,0.606259
1250,0.59438
1300,0.726661
1350,0.604742
1400,0.557547
1450,0.665922
1500,0.559966
1550,0.552185
1600,0.590313
1650,0.560355
1700,0.53436
1750,0.584058
1800,0.535296
1850,0.711422
1900,0.65505
1950,0.580349
2000,0.631223
