step,train_bce
50,0.694775
100,0.693662
150,0.698703
200,0.693153
250,0.693599
300,0.69337
350,0.692221
400,0.693124
450,0.693157
500,0.692167
550,0.693165
600,0.692209
650,0.692061
700,0.693573
750,0.696628
800,0.692816
850,0.693174
900,0.693153
950,0.69242
1000,0.692569
1050,0.693236
1100,0.692892
1150,0.693854
1200,0.693169
1250,0.6931
1300,0.693078
1350,0.694045
1400,0.693888
1450,0.692936
1500,0.695589
1550,0.692241
1600,0.693342
1650,0.693159
1700,0.692538
1750,0.693663
1800,0.693287
1850,0.693203
1900,0.692513
1950,0.692868
2000,0.693135
