step,train_bce
50,0.69328
100,0.692025
150,0.693087
200,0.693185
250,0.693642
300,0.692622
350,0.693207
400,0.693121
450,0.693746
500,0.694703
550,0.693151
600,0.694245
650,0.693408
700,0.694186
750,0.691809
800,0.693902
850,0.693032
900,0.690925
950,0.693017
1000,0.695929
1050,0.692002
1100,0.693813
1150,0.692872
1200,0.694218
1250,0.695091
1300,0.692756
1350,0.693681
1400,0.693721
1450,0.692344
1500,0.692862
1550,0.691997
1600,0.690659
1650,0.693229
1700,0.695675
1750,0.692507
1800,0.694508
1850,0.692445
1900,0.693578
1950,0.692707
2000,0.693674
