step,train_bce
50,0.69377
100,0.692349
150,0.693592
200,0.693216
250,0.693
300,0.693109
350,0.693921
400,0.695001
450,0.693229
500,0.693392
550,0.693204
600,0.693362
650,0.691095
700,0.694615
750,0.692831
800,0.695806
850,0.69233
900,0.694685
950,0.69186
1000,0.694602
1050,0.692879
1100,0.693174
1150,0.693354
1200,0.693224
1250,0.693409
1300,0.693205
1350,0.693293
1400,0.691267
1450,0.686991
1500,0.692914
1550,0.692429
1600,0.693008
1650,0.693208
1700,0.693285
1750,0.693097
1800,0.692895
1850,0.693563
1900,0.692714
1950,0.693508
2000,0.693176
