step,train_bce
50,0.692784
100,0.692064
150,0.693951
200,0.693507
250,0.696282
300,0.693073
350,0.69347
400,0.693071
450,0.692494
500,0.69891
550,0.693032
600,0.693311
650,0.692664
700,0.693361
750,0.692945
800,0.692879
850,0.695557
900,0.693598
950,0.693969
1000,0.692773
1050,0.692661
1100,0.69339
1150,0.693421
1200,0.693478
1250,0.692676
1300,0.693688
1350,0.69286
1400,0.693493
1450,0.691758
1500,0.692842
1550,0.695083
1600,0.692853
1650,0.692986
1700,0.691962
1750,0.69036
1800,0.69323
1850,0.693417
1900,0.692513
1950,0.693045
2000,0.693861
