step,train_bce
50,0.698134
100,0.693389
150,0.693522
200,0.691166
250,0.695992
300,0.693386
350,0.69359
400,0.693656
450,0.692681
500,0.692098
550,0.691855
600,0.693541
650,0.693051
700,0.693126
750,0.693073
800,0.696938
850,0.691524
900,0.692748
950,0.693051
1000,0.694101
1050,0.694402
1100,0.69158
1150,0.694616
1200,0.699162
1250,0.693496
1300,0.693261
1350,0.693369
1400,0.693025
1450,0.692269
1500,0.69375
1550,0.693112
1600,0.693317
1650,0.692698
1700,0.69274
1750,0.693355
1800,0.693326
1850,0.692509
1900,0.693061
1950,0.692253
2000,0.69317
