step,train_bce
50,0.691633
100,0.695307
150,0.689317
200,0.693314
250,0.693601
300,0.692335
350,0.693381
400,0.696616
450,0.693585
500,0.693348
550,0.693842
600,0.693289
650,0.6913
700,0.692243
750,0.695729
800,0.693223
850,0.691643
900,0.693086
950,0.69405
1000,0.69359
1050,0.693992
1100,0.693154
1150,0.69438
1200,0.693389
1250,0.693437
1300,0.688759
1350,0.693122
1400,0.69293
1450,0.693108
1500,0.693283
1550,0.692499
1600,0.693352
1650,0.693142
1700,0.69149
1750,0.69318
1800,0.692351
1850,0.693781
1900,0.69216
1950,0.693527
2000,0.696404
