step,train_bce
50,0.692896
100,0.689056
150,0.693177
200,0.693155
250,0.693078
300,0.69272
350,0.696292
400,0.695439
450,0.69336
500,0.689026
550,0.69292
600,0.6944
650,0.692976
700,0.692118
750,0.693094
800,0.693124
850,0.692506
900,0.689788
950,0.693509
1000,0.693137
1050,0.692011
1100,0.691733
1150,0.692688
1200,0.693726
1250,0.693891
1300,0.692125
1350,0.693757
1400,0.692536
1450,0.693596
1500,0.693817
1550,0.693541
1600,0.693635
1650,0.692617
1700,0.692784
1750,0.692016
1800,0.692556
1850,0.694297
1900,0.693088
1950,0.693194
2000,0.693514
