metric,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
A1_kurtosis_error,20.111187,5.680419,9.718853615994021,21.767622416522173,23.80750661624848,26.11163497034862,19.150319032446784
A2_abs_r_q95_error,0.00202,0.001767,0.0012662110354231676,0.0010622511367022192,0.0008328356382502275,0.005531951008388748,0.0014045605589707577
A3_abs_r_q99_error,0.002469,0.004223,6.833369502155795e-06,0.0007052080786170561,0.0006857594744155426,0.010893829437180293,5.10802959349313e-05
A4_tail_qq_error,0.00211,0.00165,0.0013883383708356786,0.0012829297543047228,0.000990770508084481,0.005393237889973136,0.0014967791745657973
A5_hill_tail_index_error,1.112037,1.095109,0.25139890187186964,0.8978756690919543,0.7707266678160902,3.250228398092114,0.38995291267206866
A6_path_mmd2,0.005069,0.002092,0.004793687965552185,0.009079150851989237,0.004660076996450935,0.0032628556172079604,0.0035513346289287318
A7_terminal_mmd2,0.004061,0.002526,0.0024087701287932584,0.008731961355956608,0.0021665318027982994,0.004749422204231135,0.0022479288310323087
A8_increment_mmd2,0.007613,0.002388,0.008800833654779794,0.010247384062329612,0.008529103202982391,0.003231165418063453,0.00725551487051046
A9_volatility_mmd,0.131636,0.020322,0.13711223235638237,0.16694709865663254,0.12598790369572377,0.12239691314240492,0.10573687041865854
A10_terminal_swd,1.675135,0.607793,1.0193311563520284,2.3485761668940994,1.6017674187467887,2.394564991871172,1.011435107844806
A11_path_swd,1.101678,0.279838,0.9108377445529184,1.5654766904344983,1.0828308558432878,1.2063284966423087,0.7429163613841561
A12_rv_law_loss,1.664742,0.264225,1.5591788013095627,1.6263608706947337,1.379640744836376,2.164864504325265,1.593666016507309
A13_mean_path_rmse,0.397805,0.245859,0.5797955561012533,0.17755017226074818,0.20817680705899191,0.7934194071414254,0.230082117195478
A14_ks_logreturns,0.088901,0.007449,0.09416427011564965,0.09419406680610237,0.09142874169537402,0.07430429533710631,0.09041469303641736
A15_skewness_error,0.052189,0.041102,0.026699067104335863,0.13024860073019134,0.01434410655682538,0.03579171544672973,0.0538621837925266
A16_qq_rmse,0.002524,0.000117,0.0026510258037011243,0.002651233370022492,0.0024010528133336976,0.002378419947098901,0.0025405199512196397
A17_terminal_ks,0.051929,0.015272,0.0455322265625,0.06005859375,0.0369873046875,0.077880859375,0.0391845703125
A18_disc_score_gru,0.008453,0.004933,0.009612,0.000763,0.005035,0.013274,0.013579
A18_disc_score_mlp,0.007904,0.00583,0.010833,0.014495,0.000458,0.001373,0.012359
A19_pred_score_gru,0.022549,0.000128,0.022472,0.022495,0.022485,0.022804,0.02249
A19_pred_score_mlp,0.02275,0.000238,0.023146,0.022755,0.022652,0.022786,0.022409
A20_cov_error,37.377173,46.900965,34.567186560551534,16.440432034303683,4.325362842277912,128.41349382954675,3.139389717263782
A21_acf_abs,0.074867,0.003161,0.07570442014664962,0.07205852136907369,0.07408924942915342,0.08054307171703681,0.07194175123829973
A22_acf_sq,0.027554,0.002105,0.029432186073505253,0.02466074068445662,0.02746114333792284,0.030301639587836954,0.0259118868359383
A23_acf_lag1_abs_error,0.088892,0.003757,0.09340239697603092,0.08635694669151375,0.08693752059932924,0.09335222699292635,0.08441086147135629
A24_acf_lag1_sq_error,0.025171,0.00343,0.031657547711800293,0.0217523785844356,0.024962516522711545,0.024428903100232366,0.02305370113067315
A25_mean_rmse,0.600038,0.393662,0.6054819229721033,0.17628682004732354,0.5392108428314657,1.3278521262305105,0.3513603814167823
A26_std_error,0.156126,0.056388,0.17423373942167153,0.13216886933872685,0.08216528500318154,0.2523396651481995,0.13972308504541364
A27_logreturn_std_error,0.001491,0.000221,0.0014970127517426966,0.0014129214807353987,0.0012130687305292268,0.001888752589184162,0.0014450575778067552
A28_kurtosis_ratio,1.87647,0.130821,1.777025622620443,1.8535277034678415,1.792884472459692,2.1326814466328297,1.826231795182933
A29_sigma_mean_error,0.030732,0.010015,0.03746778908393755,0.03700036306820462,0.032405375020423816,0.011017340477514903,0.0357676054272095
A30_vol_path_rmse,1.217976,0.687587,1.351187932228186,0.9402424477126591,0.5530491214119627,2.4885140668389893,0.7568848967487798
A31_rolling_vol_ks,0.24169,0.013865,0.2566295096544716,0.24811932323424798,0.24670509400406507,0.21577962239583334,0.24121589970782523
A32_vol_of_vol_error,0.001391,0.00073,0.0010265192344235553,0.0010905889240679324,0.00106324058545877,0.002846669436563876,0.0009288972495797576
A33_sigma_corr,,,,,,,
A34_sigma_rmse,,,,,,,
B_log_ret_hist_funct,134.957462,7.853343,142.11717820450156,140.2263804020121,136.94767227159412,119.95575404529113,135.54032401716478
B_log_ret_hist_der,130.975462,0.672698,131.37955244053305,131.78023528242178,131.36926783341346,130.09567839297932,130.25257688644214
B_log_ret_hist_sec_der,313.149057,1.690528,311.73696435940326,314.79554273833077,314.7090166771336,313.91639141823316,310.58737110265616
B_log_ret_hist_funct_pct,27.761786,2.752431,27.44814552862381,27.503843503189394,24.26372753046855,32.728933347513916,26.8642786794176
B_log_ret_hist_der_pct,68.655907,5.920403,78.3424381430563,71.78169099989857,64.73205618116587,61.31707068960913,67.1062793391838
B_log_ret_hist_sec_der_pct,282.353931,46.199422,279.10756503350933,271.6278688260668,335.9664181591259,203.85520188182466,321.21260175205026
B_log_ret_hist_funct_nrmse,8.159443,0.241899,8.376760524178193,8.320849635443201,8.222997145197054,7.69596979619102,8.180636052566701
B_log_ret_hist_der_nrmse,14.170946,0.036404,14.192836050858245,14.214462310198591,14.19228052072915,14.123317813740254,14.131831776703185
B_log_ret_hist_sec_der_nrmse,11.446293,0.030915,11.420497635497146,11.476386460973782,11.474809128026976,11.46034980672062,11.399420485788744
B_log_ret_hist_funct_cvar90,14.965295,0.232468,15.331994917051341,15.08567979492165,14.967723458594891,14.693820244760172,14.74725799553742
B_log_ret_hist_funct_cvar95,24.851803,1.039184,25.814580919844087,25.55166914719501,25.063923116245146,22.870295651729858,24.958548602230273
B_qq_plot_funct,7e-06,0.0,6.980475992504607e-06,6.99547321172285e-06,5.732363328175697e-06,6.605765291498097e-06,6.409596377292946e-06
B_qq_plot_der,0.0,0.0,3.6820360576612104e-08,6.632829921933255e-08,4.5275019273023405e-08,4.2020502322823443e-07,4.413982431104467e-08
B_qq_plot_sec_der,0.0,0.0,1.700306799305365e-09,1.2410100106167747e-08,4.367556879063045e-09,1.0326115237669553e-07,6.622202937933796e-09
B_qq_plot_funct_pct,436.218829,38.375668,475.05067987011114,449.96095864348825,438.9685252524703,363.1214029321394,453.9925788100919
B_qq_plot_der_pct,291.761741,20.434815,309.64528826610757,305.71256662667275,297.0370104666729,252.50582880518078,293.9080112256086
B_qq_plot_sec_der_pct,42.884012,2.236362,42.21638573677855,40.38307191691496,41.24429344754198,46.71252431784867,43.86378619957948
B_qq_plot_funct_nrmse,4.987464,0.179357,5.154147841125735,5.159681590684917,4.670691760936038,5.013902935317152,4.938893869592984
B_qq_plot_der_nrmse,2.350397,1.340294,1.483059665148662,1.990508496018036,1.6445380522114246,5.01008650835395,1.6237901590843034
B_qq_plot_sec_der_nrmse,1.784863,1.452104,0.592157893676229,1.5997846285517956,0.949058890714329,4.614688183605093,1.168624857964719
B_qq_plot_funct_cvar90,3.877534,1.17865,3.3985079577401796,3.4406340345676827,3.0995425816294224,6.222121640160826,3.2268629473642276
B_qq_plot_funct_cvar95,4.288492,1.967703,3.4063202193525495,3.4660838581624933,3.120210662903886,8.216221848638874,3.2336249725958783
B_acf_abs_r_funct,0.003045,0.000328,0.0029967054293509217,0.0028635800565557108,0.0029179901609352374,0.003682784956109591,0.0027645056124448526
B_acf_abs_r_der,3.4e-05,2e-06,3.421748120766533e-05,3.076642308463507e-05,3.605787860368929e-05,3.1541796015174845e-05,3.527060963863908e-05
B_acf_abs_r_sec_der,2.8e-05,7e-06,2.5819502048561105e-05,2.7100198944147853e-05,3.550213389306164e-05,1.752355768360473e-05,3.4919356264970117e-05
B_acf_abs_r_funct_pct,53.598765,4.27756,51.14834767138861,52.36484563287655,52.93891046537919,61.8572839343148,49.68443761510636
B_acf_abs_r_der_pct,57.239251,1.67919,54.7744568548737,58.1930452413556,58.62450073284734,58.91250592404863,55.69174619141025
B_acf_abs_r_sec_der_pct,287.376423,81.097834,345.32020108615785,261.7993491744669,205.5776501811578,414.4638923194416,209.72102232089065
B_acf_abs_r_funct_nrmse,32.753713,1.709826,32.536571702458,31.805661144606027,32.106404631139505,36.06931904723026,31.250610150922398
B_acf_abs_r_der_nrmse,41.82896,1.297035,42.250191273549966,40.062972107819164,43.37153039770448,40.56466279102375,42.8954416708399
B_acf_abs_r_sec_der_nrmse,98.24689,12.077489,94.76184665488991,97.08358916859589,111.11861330427388,78.0675815316514,110.20281766652569
B_acf_abs_r_funct_cvar90,56.030683,2.065857,57.510642228179684,54.03157180339161,55.48940847599293,59.23455280888231,53.8872393590601
B_acf_abs_r_funct_cvar95,58.245055,1.549919,59.06601897506685,55.96298151546784,58.89651282579544,60.28958242143444,57.01018047031885
B_acf_sq_r_funct,0.000461,8.3e-05,0.0004629995425740395,0.00039859053910947255,0.00042929489982928475,0.0006193864876603753,0.0003967140898023049
B_acf_sq_r_der,1.8e-05,2e-06,1.525211489393157e-05,1.9182705678774107e-05,1.9627345396153214e-05,1.9328219109623896e-05,1.845174447846531e-05
B_acf_sq_r_sec_der,2.5e-05,5e-06,2.2703406343339106e-05,3.046367090030531e-05,2.9657381545371436e-05,1.7980906247096396e-05,2.5399994509669016e-05
B_acf_sq_r_funct_pct,34.799437,5.427766,30.306758526716237,33.19722409158546,34.76850787455089,45.13517957828773,30.58951607162338
B_acf_sq_r_der_pct,53.094194,8.83412,51.5624050643,70.17624140395301,49.78470170375142,49.23155192602238,44.716071665182696
B_acf_sq_r_sec_der_pct,749.326604,93.367455,697.5141085807599,682.8504333149484,930.107489220138,687.6714091505252,748.4895778253567
B_acf_sq_r_funct_nrmse,19.442857,1.670071,19.54830894374596,18.137708010656254,18.823343931794874,22.609959083703565,18.094964095545386
B_acf_sq_r_der_nrmse,45.506753,2.053572,41.50941989109527,46.55180893048059,47.08823503525481,46.72803839179827,45.65626137753549
B_acf_sq_r_sec_der_nrmse,103.247161,9.692212,98.35012595179381,113.92539075795487,112.40763525959272,87.52562036689899,104.02703509686673
