step,train_bce
50,0.692366
100,0.695587
150,0.693505
200,0.68977
250,0.693868
300,0.692459
350,0.694598
400,0.692931
450,0.69326
500,0.694066
550,0.692234
600,0.693068
650,0.693238
700,0.691513
750,0.693316
800,0.692977
850,0.692722
900,0.690625
950,0.693156
1000,0.693727
1050,0.693171
1100,0.692902
1150,0.692859
1200,0.692643
1250,0.691716
1300,0.69326
1350,0.692008
1400,0.692721
1450,0.6927
1500,0.693548
1550,0.693059
1600,0.692542
1650,0.692707
1700,0.691908
1750,0.696913
1800,0.693994
1850,0.692321
1900,0.693598
1950,0.692926
2000,0.693309
