step,train_bce
50,0.692927
100,0.693064
150,0.692523
200,0.690331
250,0.694407
300,0.693048
350,0.693511
400,0.694577
450,0.693546
500,0.691182
550,0.692243
600,0.693142
650,0.693663
700,0.692537
750,0.693338
800,0.69597
850,0.692875
900,0.692645
950,0.693091
1000,0.694499
1050,0.693701
1100,0.69335
1150,0.692755
1200,0.693158
1250,0.693356
1300,0.690251
1350,0.693088
1400,0.693197
1450,0.692998
1500,0.694288
1550,0.692852
1600,0.69311
1650,0.694106
1700,0.692606
1750,0.694255
1800,0.693662
1850,0.692922
1900,0.69395
1950,0.692099
2000,0.693374
