step,train_bce
50,0.693789
100,0.694341
150,0.693803
200,0.692668
250,0.693318
300,0.695393
350,0.693023
400,0.692362
450,0.693544
500,0.695791
550,0.692185
600,0.694305
650,0.693194
700,0.694867
750,0.693644
800,0.69265
850,0.692138
900,0.690786
950,0.693423
1000,0.693538
1050,0.691907
1100,0.69209
1150,0.695238
1200,0.693187
1250,0.693034
1300,0.692923
1350,0.690597
1400,0.692727
1450,0.692783
1500,0.695802
1550,0.693572
1600,0.694735
1650,0.69244
1700,0.693114
1750,0.691639
1800,0.692886
1850,0.693347
1900,0.692628
1950,0.69264
2000,0.692961
