metric,scope,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
B_acf_abs_r_sec_der,per-asset-mean,6.31e-06,3.9e-07,5.8036582758134044e-06,6.489773822861867e-06,5.892378652563348e-06,6.760790496938335e-06,6.588914452333458e-06
B_acf_abs_r_funct_pct,per-asset-mean,2.04327464,0.13599696,1.8381737257963744,2.1661963992289603,2.1201189385102954,2.167145308816938,1.924738839017705
B_acf_abs_r_der_pct,per-asset-mean,66.6778469,4.24324375,63.16269165666769,71.04136833293364,62.085551363416855,64.64268537893523,72.45693777176604
B_acf_abs_r_sec_der_pct,per-asset-mean,308.73452311,51.34563683,356.9768822266585,309.9176287177598,363.2652224269909,291.94243237468595,221.57044979954225
B_acf_abs_r_funct_nrmse,per-asset-mean,2.52309804,0.16929357,2.32854149169288,2.6879030353608453,2.658083832741511,2.635602606263239,2.3053592415914164
B_acf_abs_r_der_nrmse,per-asset-mean,34.03915075,0.30166625,33.76777674585493,34.62349605520588,33.86715140808,33.95471803338137,33.98261149937552
B_acf_abs_r_sec_der_nrmse,per-asset-mean,69.27311787,0.95141426,68.13971145832008,69.58809479969477,70.79586108692106,68.38460801607111,69.45731399431563
B_acf_abs_r_funct_cvar90,per-asset-mean,4.99062856,0.2274391,4.833367117371784,5.3482604735861035,4.9884721260159495,5.0993218386988985,4.683721249752117
B_acf_abs_r_funct_cvar95,per-asset-mean,5.54192319,0.37776979,5.554430993069717,6.246863702464595,5.4242611344054215,5.34865175108236,5.13540836883496
B_acf_sq_r_funct,per-asset-mean,1.56e-06,1.6e-07,1.3813967224435371e-06,1.5436146465390237e-06,1.776449897661521e-06,1.71290145326272e-06,1.409327164394144e-06
B_acf_sq_r_der,per-asset-mean,2.58e-06,2e-07,2.5046129255215867e-06,2.5787572375481917e-06,2.2596432044281387e-06,2.8271318087625734e-06,2.7266186203025285e-06
B_acf_sq_r_sec_der,per-asset-mean,7.8e-06,6.3e-07,7.652667130975405e-06,7.88469203026314e-06,6.689378653891538e-06,8.480224330916002e-06,8.288700776836726e-06
B_acf_sq_r_funct_pct,per-asset-mean,2.37049079,0.11622392,2.240514865105485,2.394517696134989,2.4107936102067873,2.5554486007407338,2.251179202057877
B_acf_sq_r_der_pct,per-asset-mean,100.9957631,10.56317413,95.13643192845514,112.59483358084188,87.30348799748259,95.7542972699206,114.18976473274935
B_acf_sq_r_sec_der_pct,per-asset-mean,846.32530271,200.87116876,693.0508179900288,1181.144971898069,975.5198457797355,715.2251172740612,666.685760622657
B_acf_sq_r_funct_nrmse,per-asset-mean,2.77238043,0.14709516,2.6597135053664376,2.7845358782804075,2.8786820664635715,2.9744567403295727,2.5645139541523374
B_acf_sq_r_der_nrmse,per-asset-mean,37.59781182,0.9827929,37.92861312554666,38.01426213244426,35.67660054476861,38.473240692478015,37.89634259757821
B_acf_sq_r_sec_der_nrmse,per-asset-mean,66.72706932,1.59112777,66.52128472036021,67.63681887717905,63.76466078082038,67.37551138314217,68.33707085713463
B_acf_sq_r_funct_cvar90,per-asset-mean,5.52027763,0.29718738,5.158719867239983,5.605465853914376,5.467388168532039,6.036060654865866,5.333753616100003
B_acf_sq_r_funct_cvar95,per-asset-mean,6.13073946,0.39712651,5.69115737738734,6.688464189666166,6.203728258758165,6.396189683632247,5.6741577686486435
B_roll_vol_hist_funct,per-asset-mean,0.23249481,0.00701322,0.23533344984847032,0.24076183255088862,0.22987486525483308,0.2202940411357609,0.23620988064386456
B_roll_vol_hist_der,per-asset-mean,0.39029066,0.00698675,0.4006970323358094,0.3893976296722507,0.39462187350937217,0.38017556986035894,0.38656120805276467
B_roll_vol_hist_sec_der,per-asset-mean,1.18905942,0.01863066,1.225191089957523,1.1735160798576745,1.1859913288037938,1.183871639951387,1.1767269781081873
B_roll_vol_hist_funct_pct,per-asset-mean,1.53628607,0.04653158,1.5218704873025668,1.4803294015769002,1.515169292549824,1.5442420773666303,1.6198190939513872
B_roll_vol_hist_der_pct,per-asset-mean,72.11364711,6.12300108,82.01074954645398,63.04857145686029,69.66294620570055,72.84718917035046,72.99877917328155
B_roll_vol_hist_sec_der_pct,per-asset-mean,94284.4427424,45332.68256323,45840.47553225476,141723.44581379805,155131.0234119383,73985.68355038237,54741.585403610756
B_roll_vol_hist_funct_nrmse,per-asset-mean,0.51371132,0.01275415,0.5145311598697835,0.5299310366052905,0.5090987013481615,0.49247953489252444,0.5225161632563773
