step,train_bce
50,0.692395
100,0.696001
150,0.689297
200,0.693088
250,0.689869
300,0.694033
350,0.695082
400,0.691092
450,0.69075
500,0.692664
550,0.693036
600,0.693684
650,0.694373
700,0.691979
750,0.692407
800,0.690109
850,0.693877
900,0.692502
950,0.692752
1000,0.69228
1050,0.692399
1100,0.693156
1150,0.693046
1200,0.692966
1250,0.693075
1300,0.693184
1350,0.692874
1400,0.693071
1450,0.692904
1500,0.692766
1550,0.694109
1600,0.693867
1650,0.693287
1700,0.693559
1750,0.693125
1800,0.693076
1850,0.692924
1900,0.694116
1950,0.693157
2000,0.692316
