step,train_bce
50,0.697648
100,0.691238
150,0.692661
200,0.690144
250,0.694203
300,0.694652
350,0.692827
400,0.69359
450,0.692614
500,0.692373
550,0.695759
600,0.693608
650,0.693848
700,0.692756
750,0.693178
800,0.692156
850,0.693095
900,0.693164
950,0.693157
1000,0.693497
1050,0.692814
1100,0.693027
1150,0.693172
1200,0.693099
1250,0.693617
1300,0.693344
1350,0.692499
1400,0.693025
1450,0.692801
1500,0.692755
1550,0.693375
1600,0.694008
1650,0.692689
1700,0.693109
1750,0.693111
1800,0.693542
1850,0.69428
1900,0.691577
1950,0.694922
2000,0.689007
