step,train_bce
50,0.693791
100,0.691442
150,0.695561
200,0.692706
250,0.692786
300,0.693222
350,0.693722
400,0.69297
450,0.694208
500,0.693041
550,0.692937
600,0.693074
650,0.69417
700,0.692652
750,0.693506
800,0.694301
850,0.692887
900,0.69357
950,0.69294
1000,0.691493
1050,0.693046
1100,0.692909
1150,0.693961
1200,0.693058
1250,0.692011
1300,0.693982
1350,0.692998
1400,0.692605
1450,0.692539
1500,0.692996
1550,0.69356
1600,0.692532
1650,0.693811
1700,0.691207
1750,0.688219
1800,0.691172
1850,0.694849
1900,0.693308
1950,0.693487
2000,0.693127
