step,train_bce
50,0.69218
100,0.693289
150,0.693412
200,0.692828
250,0.694551
300,0.694144
350,0.693447
400,0.693196
450,0.69315
500,0.692875
550,0.693235
600,0.692725
650,0.694465
700,0.693767
750,0.692813
800,0.692799
850,0.693354
900,0.692568
950,0.691437
1000,0.691854
1050,0.693376
1100,0.693602
1150,0.694266
1200,0.692377
1250,0.693851
1300,0.693853
1350,0.692596
1400,0.691302
1450,0.693085
1500,0.693354
1550,0.695252
1600,0.694765
1650,0.693928
1700,0.68876
1750,0.691405
1800,0.69435
1850,0.692462
1900,0.697106
1950,0.691412
2000,0.698073
