step,train_bce
50,0.692691
100,0.691209
150,0.693675
200,0.695146
250,0.693141
300,0.693124
350,0.69292
400,0.692453
450,0.693178
500,0.693233
550,0.692726
600,0.690206
650,0.692005
700,0.631921
750,0.284735
800,0.042026
850,0.166852
900,0.053662
950,0.012171
1000,0.004981
1050,0.006446
1100,0.00519
1150,0.007779
1200,0.004984
1250,0.003691
1300,0.007008
1350,0.007478
1400,0.002393
1450,0.081662
1500,0.007386
1550,0.004717
1600,0.041613
1650,0.022789
1700,0.002157
1750,0.001096
1800,0.001418
1850,0.00109
1900,0.004955
1950,0.002188
2000,0.002072
