step,train_bce
50,0.697589
100,0.698728
150,0.692816
200,0.69882
250,0.691307
300,0.693776
350,0.692086
400,0.692298
450,0.693918
500,0.690937
550,0.6914
600,0.693245
650,0.694003
700,0.694083
750,0.693335
800,0.693045
850,0.693084
900,0.693383
950,0.69341
1000,0.693101
1050,0.693144
1100,0.693298
1150,0.695105
1200,0.693455
1250,0.692818
1300,0.692617
1350,0.69277
1400,0.693772
1450,0.693269
1500,0.692987
1550,0.693152
1600,0.693054
1650,0.693037
1700,0.694682
1750,0.694825
1800,0.693424
1850,0.692438
1900,0.693896
1950,0.693241
2000,0.693335
