metric,asset,seed_0,seed_1,seed_2,seed_3,seed_4,mean
A12_rv_law_loss,0,3.473812763338146,3.1380152951535036,2.1155951693728676,3.249492496314077,4.36328292832191,3.26803973
A12_rv_law_loss,1,5.4165107247553035,6.13643746553946,6.8264755425367065,6.698846912968989,7.392800681715535,6.49421427
A12_rv_law_loss,2,4.79740986650046,5.043720393930012,5.052618444891073,3.371901548970963,5.2633602936935215,4.70580211
A12_rv_law_loss,3,7.635255644870853,4.784669949566153,9.564113339060134,6.455612303971555,9.377892675132625,7.56350878
A12_rv_law_loss,4,3.9224060718719884,4.2271515361833805,3.084141794597255,3.83750965846154,4.5124167664788075,3.91672517
A12_rv_law_loss,5,5.5580573944443294,4.85458102205313,5.583756821738975,6.693412532824014,7.086244873054515,5.95521053
A12_rv_law_loss,6,4.082518270282345,2.713919284458616,4.861270814969772,4.058462479442764,3.980828633764141,3.9393999
A12_rv_law_loss,7,3.066202282714148,3.133579044237672,3.0851110935907293,2.9013375485906407,3.2683812464806143,3.09092224
A13_mean_path_rmse,0,0.9201457850667564,1.1936729244612474,0.5390855334802614,0.2571960262921505,0.620638375430499,0.70614773
A13_mean_path_rmse,1,0.2239497048701277,0.47778430968532526,0.41944988426844637,0.2977765700339075,0.4801042019128816,0.37981293
A13_mean_path_rmse,2,0.2526050592043302,0.3903096409085432,1.3186125877559447,0.17375070080161054,0.5663888312127278,0.54033336
A13_mean_path_rmse,3,0.5044751306285491,0.5250886932801926,0.803919993358897,0.11314371651842958,3.8239116043997257,1.15410783
A13_mean_path_rmse,4,0.2478250100109803,0.40663901843508915,0.8059719555209867,0.3963363196277894,1.052590472360573,0.58187256
A13_mean_path_rmse,5,1.3220614409853206,0.8635655146969667,0.26530073065715004,0.7824966903492568,1.1770116346396966,0.8820872
A13_mean_path_rmse,6,0.2589059671300182,0.3031084468861789,0.6771926786557203,0.18180293338364809,0.5732766479431523,0.39885733
A13_mean_path_rmse,7,0.2305262886309329,0.17833740233069675,0.46305808502407064,0.5614466289714075,0.6055910804286755,0.4077919
A14_ks_logreturns,0,0.062328323425049806,0.05329512030004979,0.02861016870019921,0.055713182426543884,0.0951258442791334,0.05901453
A14_ks_logreturns,1,0.047403647130229085,0.05908883995268932,0.07039955412724104,0.06769163580054782,0.0806505423618028,0.06504684
A14_ks_logreturns,2,0.060032817946962136,0.06443804858690239,0.06575893690861553,0.03437957155751992,0.07015589983814752,0.05895305
A14_ks_logreturns,3,0.06588927493152391,0.03646011656499004,0.09284395620642431,0.05177629326444222,0.09524742825572707,0.06844341
A14_ks_logreturns,4,0.050425252116533925,0.05780053613670322,0.0349636609810757,0.048954572335657365,0.0658552314180777,0.05159985
A14_ks_logreturns,5,0.05325572709163348,0.043677827751494036,0.05226846520169326,0.07057512138944222,0.0784022114666334,0.05963587
A14_ks_logreturns,6,0.06716882470119523,0.03498992312001992,0.09228564258590638,0.06665671299178288,0.06456011889940239,0.06513224
A14_ks_logreturns,7,0.06858503486055778,0.0721518223979084,0.0701048345679781,0.06331023562001992,0.07762601936005986,0.07035559
A15_skewness_error,0,0.017446789247658495,0.036095530601981576,0.011063900217247034,0.0259833530422304,0.016306537970678096,0.02137922
A15_skewness_error,1,0.03958171274036011,0.027162905856877084,0.024227192184574184,0.02693089896577145,0.04742623463216365,0.03306579
A15_skewness_error,2,0.017295422442002106,0.022805705961504462,0.027166308698250256,0.013232897670752683,0.022027911901611158,0.02050565
A15_skewness_error,3,0.016011074351087506,0.018942855844042858,0.01556801993965036,0.015098545687821811,0.016385269309269347,0.01640115
A15_skewness_error,4,0.02187599716886067,0.024193177643258235,0.01657854936541136,0.018810032532069768,0.013443779967789164,0.01898031
A15_skewness_error,5,0.02257163171001037,0.025925305619680164,0.030113700588066006,0.025082967914973865,0.01666684604592758,0.02407209
A15_skewness_error,6,0.017589287318562213,0.018769269043829202,0.029530712124935795,0.021352487957711802,0.02588115648270719,0.02262458
A15_skewness_error,7,0.01289510838255501,0.004443909852074657,0.006476264328656459,0.009580053306331687,0.017309332969427,0.01014093
A16_qq_rmse,0,0.002903726560145177,0.0025704742418704014,0.0016409447503836798,0.002676171217647751,0.0038738943910650043,0.00273304
