step,train_bce
50,0.693567
100,0.696198
150,0.697576
200,0.695006
250,0.693504
300,0.692929
350,0.69156
400,0.692707
450,0.695759
500,0.691391
550,0.694082
600,0.690018
650,0.693925
700,0.692509
750,0.692841
800,0.691592
850,0.693297
900,0.693112
950,0.693277
1000,0.692864
1050,0.693282
1100,0.692758
1150,0.693079
1200,0.693158
1250,0.695637
1300,0.692783
1350,0.693307
1400,0.693202
1450,0.692642
1500,0.693291
1550,0.693096
1600,0.693408
1650,0.693086
1700,0.693047
1750,0.693271
1800,0.691226
1850,0.693161
1900,0.692027
1950,0.692307
2000,0.693761
