step,phase,loss_total,objective,grad_norm,control_rms,elapsed_sec
1,train,1.239665150642395,8.429132343735546,0.3221153776010607,0.06855053454637527,7.692220292054117
100,train,0.19998948276042938,1.4756295010447502,0.021255041777955376,0.07017212361097336,786.9793566450244
200,train,0.42321231961250305,1.9723760932683945,0.06851070640091195,0.06715758889913559,1579.2464188199956
300,train,0.3179680407047272,1.4899633973836899,0.026446999108517805,0.068446584045887,2370.1673950930126
400,train,0.3600086569786072,1.7512748390436172,0.022740647871784644,0.0710807740688324,3162.9095940180123
500,train,0.358156681060791,1.702782727777958,0.04996305013296323,0.07047449797391891,3969.275620535016
600,train,0.2641998529434204,1.3664379566907883,0.025573256431168385,0.06918665021657944,4785.49791727704
700,train,0.19884692132472992,1.3383563309907913,0.07209728846307886,0.06909888237714767,5588.826855085092
800,train,0.2889351546764374,1.3989646509289742,0.02178526265761876,0.0683436170220375,6394.214949614019
900,train,0.36956799030303955,1.3752485811710358,0.008271187859250571,0.06874494254589081,7200.904509657994
1000,train,0.1741778701543808,1.3200626522302628,0.02791875569937155,0.0697767361998558,8007.644514297019
1100,train,0.36106884479522705,1.6871204301714897,0.037553555695869836,0.06913696229457855,8813.587072591064
1200,train,0.352536678314209,1.367738425731659,0.06935246871852643,0.06845012307167053,9619.034174388042
1300,train,0.2272074818611145,1.344031274318695,0.04859076820082413,0.07020929455757141,10423.810296926997
1400,train,0.2266816645860672,1.3342353478074074,0.012210455288874144,0.06927490234375,11230.520773982047
1500,train,0.35144972801208496,1.6141787841916084,0.09409455488870128,0.06680457293987274,12036.853768420056
1600,train,0.12473733723163605,1.235496386885643,0.057901923842797375,0.06857165694236755,12843.526710832026
1700,train,0.48932915925979614,1.889404058456421,0.08671928951154896,0.07057107239961624,13651.784547940013
1800,train,0.4544656276702881,1.545499563217163,0.055689449930589885,0.06823836266994476,14458.365878637065
1900,train,0.21028843522071838,1.4551255777478218,0.09306696189285772,0.07020436227321625,15264.441207959084
2000,train,0.23271532356739044,1.4159654676914215,0.07515562753811936,0.06835879385471344,16068.315111240023
2100,train,0.23256510496139526,1.2895268499851227,0.03302253829090869,0.06957162916660309,16863.726602878072
2200,train,0.19799549877643585,1.3249384760856628,0.03749873854983155,0.07033541798591614,17656.449626089074
2300,train,0.3026009500026703,1.5469448491930962,0.06494305954447543,0.06715482473373413,18454.89020866307
2400,train,0.17753665149211884,1.3045906946063042,0.05033429404879513,0.06903845071792603,19251.073273114045
2500,train,0.28284239768981934,1.6583352237939835,0.12261127268597907,0.06698957830667496,20048.463337506982
