step,train_bce
50,0.687109
100,0.676426
150,0.62538
200,0.487483
250,0.25258
300,0.122191
350,0.070933
400,0.038448
450,0.032822
500,0.028243
550,0.020365
600,0.013725
650,0.014273
700,0.010229
750,0.007736
800,0.007554
850,0.006307
900,0.005892
950,0.005715
1000,0.005056
1050,0.004513
1100,0.006275
1150,0.004035
1200,0.003757
1250,0.003533
1300,0.003226
1350,0.003147
1400,0.002744
1450,0.00266
1500,0.002541
1550,0.002453
1600,0.002531
1650,0.004636
1700,0.002291
1750,0.002269
1800,0.001881
1850,0.001824
1900,0.001935
1950,0.001821
2000,0.00162
