step,train_bce
50,0.685571
100,0.669074
150,0.58307
200,0.251747
250,0.060618
300,0.036301
350,0.018352
400,0.014038
450,0.010938
500,0.030474
550,0.008101
600,0.04446
650,0.00889
700,0.032963
750,0.006276
800,0.004905
850,0.00454
900,0.004064
950,0.003681
1000,0.00337
1050,0.003201
1100,0.00292
1150,0.002678
1200,0.002616
1250,0.002409
1300,0.002252
1350,0.002082
1400,0.001947
1450,0.001906
1500,0.002041
1550,0.001829
1600,0.00167
1650,0.001589
1700,0.00149
1750,0.00137
1800,0.001303
1850,0.001235
1900,0.001171
1950,0.001098
2000,0.001027
