step,phase,loss_total,objective,grad_norm,control_rms,elapsed_sec
1,train,4.940392017364502,16.897634419379756,0.5741791743958686,0.068515345454216,13.047031888039783
100,train,0.8203572630882263,2.6071650087833405,0.04774570118445765,0.07054294645786285,1109.7809594499413
200,train,0.98453688621521,2.5579193755984306,0.03864827628759049,0.07013290375471115,2245.1505220369436
300,train,1.196303129196167,2.9345324337482452,0.12175782442469908,0.06860825419425964,3400.7087344740285
400,train,1.201740026473999,3.3266909420490265,0.05932973990019344,0.06917499005794525,4785.115081212018
500,train,1.679612636566162,4.032473623752594,0.25043219230068625,0.07117462903261185,6154.594913739013
600,train,0.7342430949211121,2.8182657659053802,0.026249477942434943,0.07047247141599655,7486.257526744972
700,train,0.5214779376983643,2.167939931154251,0.07401611664681261,0.06945496797561646,8739.257487691008
800,train,1.6483322381973267,2.895190045237541,0.139218233780144,0.0686197280883789,10051.193230464938
900,train,1.3915820121765137,2.6325845271348953,0.15805859174566234,0.06838122010231018,11133.822790318984
1000,train,0.8583995699882507,2.4500975981354713,0.1708215467192125,0.07038990408182144,12260.280551575008
1100,train,0.907579779624939,2.5047139823436737,0.09292104781314166,0.06923013925552368,13342.909241467016
1200,train,0.9972208738327026,2.400277152657509,0.03260695126999282,0.06978380680084229,14276.021564982948
1300,train,1.7054543495178223,3.5431864708662033,0.1904730310004313,0.06728970259428024,14866.011977924965
1400,train,1.5221920013427734,2.644325725734234,0.06569040346605441,0.06819187104701996,15348.294603039045
