step,phase,loss_total,objective,grad_norm,control_rms,elapsed_sec
1,train,5.802021026611328,17.188444623490795,0.5881398075278775,0.06829492747783661,6.504412468988448
100,train,1.3865057229995728,3.246094360947609,0.06034299364966873,0.06862545013427734,474.4241850640392
200,train,0.9565156698226929,2.6341340839862823,0.035640014878448194,0.0702824518084526,941.7353021410527
300,train,0.758689284324646,2.9331170320510864,0.07081111890166512,0.06945506483316422,1416.2500680800295
400,train,1.1379237174987793,2.6321199908852577,0.033113667427493956,0.0689072385430336,1883.5227208849974
500,train,0.892548680305481,3.1778052151203156,0.0553594088026829,0.069100521504879,2350.012468139059
600,train,0.9574944972991943,2.942359372973442,0.13349690141392984,0.07092694938182831,2853.344634302077
700,train,0.4937330484390259,2.2919024527072906,0.059063766861444024,0.06904420256614685,3487.9650417240337
800,train,0.791168212890625,2.347299374639988,0.07387528446534679,0.06800561398267746,4341.313789915061
900,train,0.8117695450782776,2.5918946862220764,0.05139173067660795,0.07002903521060944,5305.0797697730595
1000,train,0.7130931615829468,2.8114192187786102,0.060448482460093565,0.06880198419094086,6297.090301946038
1100,train,0.8432984948158264,2.179919481277466,0.023032154684742786,0.0687391385436058,7266.956840754021
1200,train,0.8394575119018555,2.4959180280566216,0.1143670704041093,0.06808771193027496,8235.24327802402
1300,train,0.9408775568008423,2.250823028385639,0.026451629837962964,0.0680970698595047,9201.747790427995
1400,train,0.690252423286438,2.3827511221170425,0.12442505424242348,0.06838256120681763,10183.175165286986
1500,train,1.1844544410705566,2.4382641091942787,0.04766866888698911,0.06828416138887405,11160.59686181799
1600,train,1.0016810894012451,2.375200167298317,0.09056601890585855,0.06798669695854187,12095.591566534014
1700,train,0.8069114089012146,2.5318346172571182,0.07791737215768313,0.06838966906070709,12993.424647359061
1800,train,0.663659930229187,2.2178816497325897,0.03320849211290858,0.06870775669813156,13910.66286468401
1900,train,1.5844539403915405,2.420150473713875,0.03200298533751695,0.06817827373743057,14776.196439608
2000,train,0.9617212414741516,2.3471501171588898,0.028939798588384778,0.06936731934547424,15564.683327752049
2100,train,1.4334070682525635,2.776584282517433,0.05121453951336154,0.06819866597652435,16351.240119960974
2200,train,0.9071254134178162,2.3712449818849564,0.034978145464100156,0.06842741370201111,17137.879898873973
2300,train,0.7144163846969604,2.0229603201150894,0.02888717023395515,0.06883404403924942,17938.53090705804
2400,train,1.2974895238876343,2.579433634877205,0.10761831099267256,0.06815646588802338,18761.503606728045
2500,train,0.8591958284378052,2.2534133046865463,0.021287286678962895,0.06810803711414337,19586.226635104045
2600,train,1.1618306636810303,2.500214606523514,0.06495199682091975,0.06975701451301575,20405.322091485024
2700,train,0.85821533203125,2.2303677201271057,0.049624655405959096,0.06893784552812576,21232.802293782006
2800,train,1.112667441368103,2.4140851199626923,0.059197287426220525,0.06887512654066086,22064.184257214074
2900,train,1.1716294288635254,2.625128224492073,0.0739319426901913,0.06902272999286652,22865.94970753498
3000,train,0.9688457250595093,2.1594288125634193,0.04419138240892901,0.06821669638156891,23660.105337847024
