step,phase,loss_total,objective,grad_norm,control_rms,elapsed_sec
1,train,4.286044597625732,16.110623678658158,0.6193397695085393,0.0688190832734108,7.112215353990905
100,train,1.4274569749832153,3.049844592809677,0.04749566657333473,0.06896466761827469,519.6463915560162
200,train,1.3875598907470703,2.889521762728691,0.0475458395084444,0.07032320648431778,1016.2325822559651
300,train,1.1697403192520142,2.6881170719861984,0.045854762017933336,0.06950706243515015,1524.0877079860074
400,train,1.3100507259368896,3.0000997334718704,0.11259076620044652,0.06813649833202362,2033.0833612439455
500,train,1.3056602478027344,2.6966137140989304,0.12251891451102176,0.06861479580402374,2539.9050733189797
600,train,1.0981255769729614,3.565823048353195,0.12172035077599218,0.07069772481918335,3055.6280184419593
700,train,1.3843175172805786,3.0475394427776337,0.10963317168320014,0.06832917779684067,3566.858924078988
800,train,0.8508057594299316,2.4311439841985703,0.043878713077254966,0.06910643726587296,4088.4432572890073
900,train,1.8075624704360962,2.9153058379888535,0.14606352600652306,0.06984761357307434,4577.349949602969
1000,train,0.6617183685302734,2.512125313282013,0.10126434516402413,0.0686715692281723,5065.568311783951
1100,train,0.6164796352386475,2.7859176844358444,0.23507221763087538,0.07048473507165909,5544.717249152018
1200,train,0.6454546451568604,2.3035668581724167,0.043385929773435666,0.07069944590330124,6015.9920480879955
1300,train,0.6480558514595032,2.3856121823191643,0.07662499748759877,0.06903867423534393,6554.079095607973
1400,train,1.0152113437652588,2.523255191743374,0.04251604693741081,0.06884255260229111,7024.247627860983
1500,train,0.972362756729126,2.425820052623749,0.13286403905194905,0.06834133714437485,7493.005548643996
1600,train,0.6002242565155029,2.426651820540428,0.07413817374163785,0.068217933177948,7960.871008030954
1700,train,0.5736696720123291,2.038501612842083,0.05750485567747211,0.06868144869804382,8428.786247286014
1800,train,0.5625061392784119,2.245093382894993,0.06595169533940515,0.06955081224441528,8898.821032947977
1900,train,0.9423972964286804,2.2716636061668396,0.06157819613603953,0.06879477202892303,9424.391981953988
2000,train,1.0176059007644653,2.4549141377210617,0.07775713611549656,0.0693732276558876,9902.024336582981
2100,train,0.6439938545227051,2.4081273078918457,0.0520322639463715,0.0683196485042572,10371.877849124954
2200,train,0.5455554723739624,2.055128648877144,0.026148376350902464,0.0686444640159607,10842.66282132396
2300,train,0.7575430870056152,2.5567189007997513,0.08255244591365121,0.07022900879383087,11310.28523861093
2400,train,0.6316922903060913,2.314658209681511,0.05478682023786522,0.06982589513063431,11775.939495773986
2500,train,1.2899948358535767,2.711127817630768,0.05007370807862188,0.07034239172935486,12239.345218537026
2600,train,0.7719449996948242,2.2663773000240326,0.07015816976833361,0.06841862946748734,12697.665766422986
2700,train,0.7332714200019836,2.2093947529792786,0.043260684325191416,0.06837576627731323,13183.566050244961
2800,train,0.7984038591384888,2.389858618378639,0.07154280395238487,0.06940636783838272,13669.039753598976
2900,train,1.3325634002685547,2.7796992510557175,0.09605883183033027,0.07038229703903198,14153.707474016934
3000,train,2.0371925830841064,2.9107067808508873,0.046786118540844364,0.06982416659593582,14638.504344542976
