step,phase,loss_total,objective,grad_norm,control_rms,elapsed_sec
1,train,4.157184600830078,15.171770301414654,0.562877849325338,0.06860033422708511,12.153277658042498
100,train,1.449621558189392,3.449210286140442,0.07391914418690511,0.07177136838436127,963.9980123500573
200,train,1.6491503715515137,3.126752585172653,0.09734715382414301,0.06799039989709854,1953.9358286539791
300,train,0.7346842288970947,2.65520641207695,0.03840589484833606,0.07058577239513397,2907.6349876790773
400,train,1.1645783185958862,3.3524364680051804,0.05230047233003364,0.07020202279090881,3861.0053060050122
500,train,1.277448296546936,3.3445142805576324,0.131927052043683,0.07151786983013153,4819.123243725044
600,train,1.5220979452133179,3.47007554769516,0.22284889476675593,0.0672277882695198,5695.475007166038
700,train,1.9972139596939087,3.817188948392868,0.2209752000168909,0.06724506616592407,6640.619265918038
800,train,0.9663519263267517,3.4615335315465927,0.17738791423156725,0.07147092372179031,7583.557860939996
900,train,0.4726853370666504,2.4349224865436554,0.03122240385411604,0.06930133700370789,8436.65364641603
1000,train,1.1592177152633667,3.088337406516075,0.055116499184182925,0.06906591355800629,9295.966923687025
1100,train,1.1677643060684204,2.744462311267853,0.13090979764274302,0.06968283653259277,10112.111666045035
1200,train,0.826294481754303,2.502018690109253,0.050704013223769516,0.06977914273738861,10899.46048571798
1300,train,0.7172129154205322,2.4721738696098328,0.055797568417653494,0.06962943822145462,11685.47368557204
1400,train,0.9990224242210388,2.9558215290308,0.2391189362229146,0.07110103964805603,12473.152135296026
1500,train,0.9141557216644287,2.653070881962776,0.17013818807210002,0.06893255561590195,13299.48816854402
1600,train,1.1213892698287964,2.5413949489593506,0.039766838875474886,0.0684070885181427,14116.224118842045
1700,train,1.4795410633087158,2.6329665929079056,0.040627960558099176,0.06929737329483032,14934.441319095087
1800,train,1.767529010772705,3.4832289814949036,0.14076342057710137,0.0704987496137619,15766.80320781807
1900,train,1.2176655530929565,2.4295362159609795,0.050912011867463476,0.06877809762954712,16594.929607247002
2000,train,1.3396998643875122,2.71018023788929,0.08228272614904088,0.068584144115448,17408.297311812057
2100,train,1.5575116872787476,2.5197307020425797,0.0492361570800468,0.06911814957857132,18206.208166118013
2200,train,0.4073874354362488,2.008308380842209,0.05235035970690042,0.06905364990234375,18998.17960318108
2300,train,0.8321900367736816,2.2337639182806015,0.06868946776861166,0.06807903200387955,19683.99004095304
2400,train,0.8893944621086121,2.6375794857740402,0.08639180566741708,0.06776849925518036,20299.59279624105
2500,train,0.9255063533782959,2.3258750587701797,0.059179460731854885,0.06845761090517044,20914.940903418
2600,train,0.6976631283760071,2.312314599752426,0.040148742463517864,0.06850448250770569,21531.618683430017
2700,train,1.034468173980713,2.4029010832309723,0.05886751844296765,0.06852167844772339,22177.00092210702
2800,train,0.6577565670013428,2.3557658344507217,0.1305579515684103,0.06796185672283173,22796.198559347074
2900,train,0.40888261795043945,1.9167133793234825,0.01954649258019882,0.06841742247343063,23415.523331512
3000,train,0.961799144744873,2.730763778090477,0.05931462593263913,0.07053845375776291,23880.86953834805
