step,train_bce
50,0.691457
100,0.693787
150,0.694349
200,0.700234
250,0.688462
300,0.691475
350,0.693904
400,0.692605
450,0.69396
500,0.69585
550,0.692434
600,0.692347
650,0.694083
700,0.693367
750,0.692499
800,0.693249
850,0.692392
900,0.692495
950,0.692885
1000,0.693878
1050,0.692828
1100,0.693095
1150,0.693023
1200,0.693133
1250,0.693499
1300,0.693141
1350,0.692005
1400,0.693635
1450,0.691957
1500,0.690929
1550,0.691997
1600,0.694245
1650,0.692885
1700,0.691861
1750,0.694064
1800,0.693518
1850,0.695186
1900,0.693042
1950,0.692816
2000,0.693309
