step,train_bce
50,0.694513
100,0.692347
150,0.690788
200,0.692014
250,0.692818
300,0.692675
350,0.693037
400,0.693187
450,0.697223
500,0.692446
550,0.692313
600,0.693543
650,0.693435
700,0.693049
750,0.692221
800,0.693552
850,0.693214
900,0.692486
950,0.693947
1000,0.691527
1050,0.69248
1100,0.693926
1150,0.692498
1200,0.693463
1250,0.694666
1300,0.692297
1350,0.693342
1400,0.69266
1450,0.690902
1500,0.694648
1550,0.693534
1600,0.692866
1650,0.693043
1700,0.692963
1750,0.693894
1800,0.691928
1850,0.694221
1900,0.69293
1950,0.692103
2000,0.692697
