step,train_bce
50,0.693085
100,0.693114
150,0.692938
200,0.693464
250,0.699778
300,0.693718
350,0.692823
400,0.692447
450,0.693269
500,0.6928
550,0.693045
600,0.69277
650,0.693412
700,0.693313
750,0.69338
800,0.693236
850,0.692593
900,0.693161
950,0.692808
1000,0.692816
1050,0.692834
1100,0.693147
1150,0.693634
1200,0.693904
1250,0.69318
1300,0.693402
1350,0.692889
1400,0.693268
1450,0.693147
1500,0.694783
1550,0.693967
1600,0.694129
1650,0.693526
1700,0.693911
1750,0.693023
1800,0.693738
1850,0.693873
1900,0.692998
1950,0.69386
2000,0.693448
