step,train_bce
50,0.693175
100,0.692655
150,0.691738
200,0.693641
250,0.691293
300,0.692964
350,0.692375
400,0.693187
450,0.693199
500,0.693305
550,0.694623
600,0.692189
650,0.693099
700,0.692709
750,0.692971
800,0.693178
850,0.691565
900,0.692886
950,0.693249
1000,0.695702
1050,0.69279
1100,0.692752
1150,0.692627
1200,0.692917
1250,0.693087
1300,0.692555
1350,0.693147
1400,0.68915
1450,0.692969
1500,0.693477
1550,0.692489
1600,0.693221
1650,0.692927
1700,0.694528
1750,0.693111
1800,0.693684
1850,0.692774
1900,0.694919
1950,0.692841
2000,0.692852
