step,train_bce
50,0.691809
100,0.69307
150,0.696322
200,0.694109
250,0.691897
300,0.692911
350,0.692593
400,0.693529
450,0.693019
500,0.692
550,0.695955
600,0.690899
650,0.693048
700,0.69306
750,0.6919
800,0.694333
850,0.691036
900,0.693177
950,0.693937
1000,0.694854
1050,0.693451
1100,0.693183
1150,0.693
1200,0.691423
1250,0.693276
1300,0.693225
1350,0.693214
1400,0.694431
1450,0.693479
1500,0.693146
1550,0.695141
1600,0.694694
1650,0.693113
1700,0.692965
1750,0.693363
1800,0.693326
1850,0.692906
1900,0.692938
1950,0.693809
2000,0.69237
