metric,scope,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
A6_path_mmd2,native,0.00299048,0.000354,0.0031103201293722627,0.002531134223773601,0.0034760011920811906,0.0031957067486493435,0.0026392586059294856
A7_terminal_mmd2,native,0.00268542,0.0002393,0.0026151981396380346,0.0024772171748408157,0.003102416696758724,0.0027812878645509624,0.002450977940112578
A8_increment_mmd2,native,0.00167618,0.00015561,0.0014435940034864814,0.0015712762016573123,0.0018272883677727947,0.0018581761818916576,0.0016805617373403248
A9_volatility_mmd,native,0.06616629,0.00658379,0.057213152712372276,0.06045751340173633,0.07510854774782677,0.0709833345553844,0.06706889797738307
A10_terminal_swd,native,2.25170921,0.30901619,2.033328478204965,2.0401803316024423,2.8261580712721632,2.328743156655973,2.030135994185486
A11_path_swd,native,1.50068035,0.16769278,1.5395890324021122,1.3451394144945368,1.7621182422963346,1.5625596149166316,1.293995435473327
A20_cov_error,native,412.54146131,53.48121017,478.9917371901354,352.1540187468835,409.60786564847336,466.76848509680104,355.1851998439085
A25_mean_rmse,native,2.04298294,0.17275581,2.033854641918455,1.761264662327,2.2283567917330367,2.2178844064975185,1.9735541830172145
A18_disc_score_gru,native,0.4733904,0.01188674,0.48993,0.462161,0.473756,0.482606,0.458499
A18_disc_score_mlp,native,0.0066218,0.00391469,0.003509,0.001678,0.006866,0.008087,0.012969
A1_kurtosis_error,per-asset-mean,0.22675439,0.00690505,0.23763053274178841,0.2214877972428581,0.23108344737725406,0.2252666165140178,0.21830355024638426
A2_abs_r_q95_error,per-asset-mean,0.00050518,9.598e-05,0.00035145099675878543,0.00046054002289247324,0.0006032298192054151,0.0006091379787415549,0.00050155397345102
A3_abs_r_q99_error,per-asset-mean,0.00106698,5.024e-05,0.0011450409485224988,0.0010311165727469986,0.0011052647508476752,0.0010431024707650781,0.0010103741563651522
A4_tail_qq_error,per-asset-mean,0.00069218,7.033e-05,0.0005919865691880321,0.0006365838592016896,0.0007774759502456375,0.0007577680234905883,0.0006970948562581853
A5_hill_tail_index_error,per-asset-mean,5.13517749,0.1114272,5.134073681083553,5.06345611274379,5.000525323996787,5.3318685647286514,5.145963792400902
A12_rv_law_loss,per-asset-mean,1.15146271,0.05499231,1.0924863615758904,1.0958731988607306,1.2051566995856795,1.225582900068685,1.1382143679389598
A13_mean_path_rmse,per-asset-mean,0.40674482,0.03140001,0.43707239877586457,0.3464981153141371,0.4106723259519639,0.4234262128869498,0.4160550414298356
A14_ks_logreturns,per-asset-mean,0.02742192,0.00080101,0.02639661082233566,0.026703002443351595,0.028318610324327687,0.028333929905378485,0.02735742819736679
A15_skewness_error,per-asset-mean,0.04498914,0.00109942,0.04565097959098732,0.043825138974035296,0.046802853139498946,0.04410860488872846,0.044558102244128386
A16_qq_rmse,per-asset-mean,0.00087243,4.066e-05,0.0008260483777672445,0.0008328632894773649,0.0009170907769687191,0.0009222370746385798,0.0008639156327081245
A17_terminal_ks,per-asset-mean,0.0395813,0.0019279,0.036376953125,0.0410614013671875,0.0415191650390625,0.040557861328125,0.03839111328125
A21_acf_abs,per-asset-mean,0.06167933,0.00108163,0.06327951298366212,0.06101976599608698,0.0610712274734905,0.0626151011823543,0.06041105040078157
A22_acf_sq,per-asset-mean,0.04995013,0.00108347,0.05154191992809489,0.04931342652091278,0.04927477776974351,0.05091370740177637,0.048706824223728185
A23_acf_lag1_abs_error,per-asset-mean,0.07262068,0.00115703,0.07424480373749798,0.07171891331552305,0.07214368777243192,0.0737196866637371,0.07127631990509267
A24_acf_lag1_sq_error,per-asset-mean,0.05937637,0.00118454,0.06107778659754717,0.05850887300387965,0.05872199732203394,0.060495708743753165,0.05807747384830626
A26_std_error,per-asset-mean,0.11099924,0.00559194,0.10490721259570072,0.10430563675037523,0.11673188520213894,0.11741503655412487,0.11163644653009434
A27_logreturn_std_error,per-asset-mean,0.00062619,5.51e-05,0.0005441403891315243,0.0005846002557113219,0.0006832154715845035,0.0006844814874019183,0.0006344874828232317
A28_kurtosis_ratio,per-asset-mean,1.77862587,0.04948695,1.8470079302962952,1.715857895477474,1.7838156177733737,1.8153165348243514,1.7311313612020136
A29_sigma_mean_error,per-asset-mean,0.01002582,0.00084437,0.008830018036034046,0.009325347481203144,0.010922494944851917,0.01093829622160851,0.010112935856325476
A30_vol_path_rmse,per-asset-mean,0.91006917,0.07530026,0.8202287624376983,0.8344348448951884,0.9739575603115294,1.0124238351695605,0.9093008589289258
A31_rolling_vol_ks,per-asset-mean,0.10598203,0.00306479,0.10333807941390437,0.10239351712740385,0.10924106860450405,0.10992382219445851,0.10501364271650432
A32_vol_of_vol_error,per-asset-mean,0.00038972,2.266e-05,0.00042950499004256945,0.00038989689947260364,0.00037932672141209774,0.000389774913557435,0.0003601173681226613
A33_sigma_corr,per-asset-mean,-0.00259027,0.00210811,-0.0010238031807933848,-0.005510708525610758,0.0005069906162633476,-0.003211678646852426,-0.0037121675635187
A34_sigma_rmse,per-asset-mean,0.0956818,0.00044675,0.09480818878098574,0.09577689387973513,0.09590842945070771,0.09585278764862534,0.0960626918399588
B_log_ret_hist_funct,per-asset-mean,5.34009545,0.27645823,5.018935821021017,5.002083225375966,5.667826392295556,5.5405713320321475,5.471060482138826
B_log_ret_hist_der,per-asset-mean,0.15048484,0.00263948,0.14744568415433035,0.14749724154778476,0.1515246048272692,0.15423451110169803,0.1517221343844491
B_log_ret_hist_sec_der,per-asset-mean,0.1081258,0.00423494,0.10782377213588337,0.11137862192569298,0.10002249293968687,0.11052342363595323,0.11088071056323105
B_log_ret_hist_funct_pct,per-asset-mean,12.11523537,0.59181294,11.422755976026856,11.464052509730518,12.846391573756618,12.671962675354365,12.171014098909554
B_log_ret_hist_der_pct,per-asset-mean,42.36432152,2.85153301,40.07365891730847,40.03527285277414,40.00053409937884,45.9350693875796,45.77707235331543
B_log_ret_hist_sec_der_pct,per-asset-mean,461.73372405,59.40740947,425.86990692813595,580.0857159612628,437.8264965733383,438.16054475690805,426.725956014698
B_log_ret_hist_funct_nrmse,per-asset-mean,5.59154911,0.13058307,5.4665813858033925,5.4423525372251635,5.734581531155888,5.752841442307024,5.561388661288984
B_log_ret_hist_der_nrmse,per-asset-mean,20.82500455,0.27499276,20.57227345634154,20.609598525631228,20.756973656707014,21.33749197913578,20.84868512501172
B_log_ret_hist_sec_der_nrmse,per-asset-mean,35.83017592,0.81663795,35.111836476955546,36.31685520230477,34.65140082677784,36.84959484147349,36.22119223455306
B_log_ret_hist_funct_cvar90,per-asset-mean,13.68208974,0.30468353,13.359685233787411,13.3642384842589,13.999085660516275,14.074426511766665,13.613012797370436
B_log_ret_hist_funct_cvar95,per-asset-mean,15.25747324,0.33340985,14.913933238834343,14.877464776368205,15.546849541543423,15.714760369657501,15.234358254099872
B_qq_plot_funct,per-asset-mean,7.9e-07,7e-08,7.195803067463291e-07,7.206878269386595e-07,8.592027951250412e-07,8.864780177368643e-07,7.661051191313796e-07
B_qq_plot_der,per-asset-mean,1e-08,0.0,1.553094583115363e-08,1.1910478093167181e-08,1.2628344931529334e-08,1.3027389486768487e-08,1.1350892338530787e-08
B_qq_plot_sec_der,per-asset-mean,0.0,0.0,2.7988733269296383e-09,2.250475461747271e-09,2.3489271333682773e-09,2.6610455257676855e-09,2.1539094028774444e-09
B_qq_plot_funct_pct,per-asset-mean,14.76985068,0.42632884,14.161989859551975,14.553114163619671,15.30823897429629,15.197113712823304,14.628796671124032
B_qq_plot_der_pct,per-asset-mean,9.68802878,0.25851992,9.508593981836867,9.359987262278594,9.98862262124887,9.994691370950605,9.588248663132056
B_qq_plot_sec_der_pct,per-asset-mean,54.08632471,0.99425136,53.968769551888585,55.66153438918168,54.323377009432406,52.54782561368512,53.93011697798459
B_qq_plot_funct_nrmse,per-asset-mean,2.40214318,0.11664972,2.2561078656757383,2.2838810700265952,2.5414927235719835,2.5170540344172574,2.4121802222206066
B_qq_plot_der_nrmse,per-asset-mean,1.46897139,0.08760179,1.6340429605898894,1.4167377554491498,1.4387481328506713,1.4727603234760758,1.3825677536730363
B_qq_plot_sec_der_nrmse,per-asset-mean,1.10085447,0.07998958,1.2429593930422635,1.0074150085163507,1.0814092502927435,1.1198738735818525,1.0526148085732658
B_qq_plot_funct_cvar90,per-asset-mean,1.78448192,0.09058857,1.675511759229249,1.6936096851452578,1.9015447300786708,1.8692839869050255,1.7824594242442626
B_qq_plot_funct_cvar95,per-asset-mean,1.86898598,0.09074357,1.7614875881030685,1.7779954575323735,1.9921556247504086,1.9474472032367909,1.8658440318257383
B_acf_abs_r_funct,per-asset-mean,0.00268554,0.0001063,0.0028421344201108546,0.002623130367928195,0.0026269960050839133,0.002777303143778737,0.0025581438727779486
B_acf_abs_r_der,per-asset-mean,8.88e-06,2.4e-07,9.291774457009683e-06,8.890155686351888e-06,8.92523833980372e-06,8.70773305906058e-06,8.586786998839028e-06
B_acf_abs_r_sec_der,per-asset-mean,6.64e-06,8.7e-07,8.043552261381209e-06,6.977457120538253e-06,6.734235922218236e-06,5.827480975191708e-06,5.604562079688757e-06
B_acf_abs_r_funct_pct,per-asset-mean,76.12129879,2.15388606,79.13893537239011,75.01162790370932,74.94524353194574,78.12258599340277,73.38810113387268
B_acf_abs_r_der_pct,per-asset-mean,96.06042692,5.2989262,106.1162645137554,91.25685315603005,92.28158792115308,95.9693881911293,94.67804081110852
B_acf_abs_r_sec_der_pct,per-asset-mean,327.05033927,34.04046612,323.70262139288997,322.6840546238069,391.49760816080754,299.28069389423604,298.08671828738744
B_acf_abs_r_funct_nrmse,per-asset-mean,93.40191026,2.1906806,96.53020351614057,92.15602074593397,92.37470178667637,95.34455640514521,90.60406882454154
B_acf_abs_r_der_nrmse,per-asset-mean,69.6282494,1.149618,71.6385133551476,69.37333292371373,70.02805159106202,68.65014126582551,68.45120783945279
B_acf_abs_r_sec_der_nrmse,per-asset-mean,70.21357717,5.93741476,76.44744053061427,73.51402620151366,75.03694545445285,63.3297580855329,62.73971557961241
B_acf_abs_r_funct_cvar90,per-asset-mean,134.25568949,2.4371126,137.76010256244365,132.57802887452277,133.23685684772232,136.42444662699046,131.2790125464593
B_acf_abs_r_funct_cvar95,per-asset-mean,137.26119942,2.44649038,140.73653617787994,135.39267015957148,136.3008309237017,139.50955136225124,134.36640849076525
B_acf_sq_r_funct,per-asset-mean,0.0016722,8.5e-05,0.0017979496330382792,0.0016219856778143056,0.0016254278246527116,0.0017449729107540213,0.0015706860616242946
B_acf_sq_r_der,per-asset-mean,7.56e-06,2.3e-07,7.86018498486476e-06,7.616916637125869e-06,7.735902356680692e-06,7.338987547634073e-06,7.267061738252789e-06
B_acf_sq_r_sec_der,per-asset-mean,7.96e-06,8.4e-07,8.871215569091329e-06,8.440257468249063e-06,8.584876167698235e-06,6.955991389869359e-06,6.927613075743237e-06
B_acf_sq_r_funct_pct,per-asset-mean,71.25879365,2.46680428,74.7638751760652,69.96141733616798,69.86828493060241,73.51378466402639,68.18660614728421
B_acf_sq_r_der_pct,per-asset-mean,106.31798062,5.74186606,102.89513089942847,109.40249188680237,98.21056034634364,105.94633411702048,115.1353858369433
B_acf_sq_r_sec_der_pct,per-asset-mean,1212.0766184,462.51254845,1541.6307988753163,677.9777748448716,1878.7718392731063,731.5542827367826,1230.4483962816726
B_acf_sq_r_funct_nrmse,per-asset-mean,83.31703216,2.36595757,86.73122587601208,81.88484526904185,82.16678047054305,85.41232072731975,80.38998844560709
