step,train_bce
50,0.693151
100,0.694577
150,0.689732
200,0.696558
250,0.691135
300,0.693019
350,0.693242
400,0.694892
450,0.694198
500,0.69263
550,0.688802
600,0.692032
650,0.692568
700,0.693429
750,0.690645
800,0.692959
850,0.69159
900,0.693357
950,0.693272
1000,0.693333
1050,0.693351
1100,0.693242
1150,0.692023
1200,0.693068
1250,0.69301
1300,0.693297
1350,0.692826
1400,0.693172
1450,0.69279
1500,0.692896
1550,0.694152
1600,0.693405
1650,0.691248
1700,0.692425
1750,0.693179
1800,0.693533
1850,0.694327
1900,0.694877
1950,0.692934
2000,0.693167
