step,train_bce
50,0.693583
100,0.693217
150,0.693508
200,0.69257
250,0.691775
300,0.692546
350,0.69265
400,0.692036
450,0.696928
500,0.693972
550,0.693633
600,0.692238
650,0.693942
700,0.693246
750,0.691311
800,0.695125
850,0.692997
900,0.692617
950,0.693026
1000,0.693715
1050,0.693318
1100,0.693265
1150,0.691369
1200,0.691876
1250,0.69272
1300,0.693179
1350,0.693202
1400,0.694407
1450,0.693223
1500,0.693152
1550,0.693226
1600,0.693379
1650,0.693392
1700,0.693431
1750,0.693263
1800,0.692777
1850,0.693406
1900,0.692686
1950,0.693995
2000,0.693086
