step,train_bce
50,0.692642
100,0.692291
150,0.693082
200,0.695022
250,0.694884
300,0.692995
350,0.693848
400,0.69421
450,0.69428
500,0.692164
550,0.696288
600,0.694649
650,0.691427
700,0.694993
750,0.696229
800,0.694529
850,0.692108
900,0.660486
950,0.702839
1000,0.565579
1050,0.393164
1100,0.398989
1150,0.193225
1200,0.117254
1250,0.198534
1300,0.141695
1350,0.043276
1400,0.073814
1450,0.051394
1500,0.082586
1550,0.062504
1600,0.036074
1650,0.05924
1700,0.078219
1750,0.030712
1800,0.049278
1850,0.140065
1900,0.06037
1950,0.065851
2000,0.040165
