step,train_bce
50,0.693363
100,0.697457
150,0.692718
200,0.694252
250,0.692188
300,0.695546
350,0.693026
400,0.69347
450,0.693558
500,0.693838
550,0.691709
600,0.69769
650,0.69177
700,0.692048
750,0.693045
800,0.685296
850,0.639819
900,0.333018
950,0.271507
1000,0.236016
1050,0.123716
1100,0.153157
1150,0.086332
1200,0.156862
1250,0.160214
1300,0.091506
1350,0.12589
1400,0.118366
1450,0.098501
1500,0.096829
1550,0.086442
1600,0.028755
1650,0.129673
1700,0.071106
1750,0.194197
1800,0.157157
1850,0.063528
1900,0.045721
1950,0.087648
2000,0.043734
