metric,asset,seed_0,seed_1,seed_2,seed_3,seed_4,mean
A12_rv_law_loss,0,0.6649110651067307,0.6297861821894335,0.7197231284472818,0.6811128452277145,0.5742226731588258,0.65395118
A12_rv_law_loss,1,1.3520409519265615,1.199436138913912,1.1059699190652563,1.4133149346974108,1.183592467746489,1.25087088
A12_rv_law_loss,2,1.0222179911843896,1.0671834243951908,0.8986848561508011,1.1425268909969504,0.8570664483377202,0.99753592
A12_rv_law_loss,3,1.9962852700502456,2.0290228921585296,2.4317181517275817,2.33903077386576,1.8822969006057466,2.1356708
A12_rv_law_loss,4,0.7905660065962179,0.8974738778705346,0.9299579407957891,1.0669269210425933,1.131478837260833,0.96328072
A12_rv_law_loss,5,1.5830869948237374,1.6498305678073322,1.6315630310433988,1.7274712823880076,1.6687749336017301,1.65214536
A12_rv_law_loss,6,0.7683021952889927,0.6102533495757031,0.9357050591733829,0.6774118543542991,0.7716280329496412,0.7526601
A12_rv_law_loss,7,0.5624804176302491,0.6839991579752092,0.9879315102819441,0.7568676979767446,1.0366546498506928,0.80558669
A13_mean_path_rmse,0,0.26100026097100176,0.14161924089668196,0.13417068873278507,0.2437953213025071,0.23049467715912128,0.20221604
A13_mean_path_rmse,1,0.6322567059983426,0.4366249195545571,0.5402462130813094,0.5759002627026842,0.5081734499927587,0.53864031
A13_mean_path_rmse,2,0.5388343328164188,0.11591894249703161,0.25044828960466653,0.3530109137951498,0.5231262577371408,0.35626775
A13_mean_path_rmse,3,0.23421155614311295,0.44357285443252764,0.3735612550766,0.3111956221574648,0.21649580495389228,0.31580742
A13_mean_path_rmse,4,0.2894616451445921,0.27354350026807067,0.41298128940057677,0.2937560469930416,0.2771615556714721,0.30938081
A13_mean_path_rmse,5,0.7549887739239795,0.7548691346125412,0.9218167561706626,0.9204789111983993,0.7802418856716826,0.82647909
A13_mean_path_rmse,6,0.5244010069865568,0.44870737438652675,0.4551151807418303,0.5286875212999085,0.580691855936043,0.50752059
A13_mean_path_rmse,7,0.26142490822291237,0.15712895586515988,0.19703893480728035,0.1605851036464433,0.2120548443165742,0.19764655
A14_ks_logreturns,0,0.02815933531499004,0.028274110588894397,0.03136574794571714,0.0300103297746514,0.028214777608316755,0.02920486
A14_ks_logreturns,1,0.031623992312002025,0.02963341944721115,0.028669015344870485,0.03197220882096613,0.02920349850597609,0.03022043
A14_ks_logreturns,2,0.03240602044945218,0.03310148079556774,0.030457758808515978,0.03387815923804777,0.028722025958665354,0.03171309
A14_ks_logreturns,3,0.01642064554282871,0.01649943195966136,0.018797369117280888,0.018907767368027878,0.013754552104083662,0.01687595
A14_ks_logreturns,4,0.030298726967131484,0.031986798898157365,0.033097103772410374,0.034829432270916366,0.035191266185258974,0.03308067
A14_ks_logreturns,5,0.02120084116658366,0.02220901550049803,0.0207684885458167,0.02297937157619523,0.02180097967504982,0.02179174
A14_ks_logreturns,6,0.028711812904631456,0.02526028697709165,0.03170472407246014,0.02603015671688247,0.02982600846613545,0.0283066
A14_ks_logreturns,7,0.022351511921065714,0.026659475379731068,0.03168867498754979,0.028064013477340638,0.03214631707544821,0.028182
A15_skewness_error,0,0.04551576762126344,0.045963534130657076,0.04376534919898651,0.04877855476409383,0.048538399416319884,0.04651232
A15_skewness_error,1,0.05332332675794582,0.052334398693839095,0.05933074227022657,0.05289740105142788,0.054527998668443205,0.05448277
A15_skewness_error,2,0.05112711870941054,0.045565352380229594,0.045819929637269684,0.046747062889347046,0.043950304700925105,0.04664195
A15_skewness_error,3,0.04806299719827471,0.04572725636438454,0.05042967026760355,0.04232172189466333,0.04680213592654127,0.04666876
A15_skewness_error,4,0.0453612273735195,0.04023702206088674,0.04985614799832579,0.046958529300099715,0.039891019768451,0.04446079
