step,train_bce
50,0.6943
100,0.694129
150,0.694354
200,0.693445
250,0.694988
300,0.691767
350,0.699059
400,0.692937
450,0.693163
500,0.694158
550,0.692886
600,0.691149
650,0.692486
700,0.693571
750,0.692182
800,0.695325
850,0.689454
900,0.692518
950,0.693081
1000,0.692741
1050,0.693288
1100,0.693244
1150,0.693584
1200,0.693358
1250,0.692709
1300,0.693887
1350,0.694446
1400,0.692442
1450,0.69322
1500,0.692797
1550,0.693137
1600,0.69331
1650,0.694274
1700,0.693967
1750,0.693173
1800,0.692551
1850,0.693259
1900,0.69333
1950,0.69336
2000,0.693476
