step,train_bce
50,0.719987
100,0.693172
150,0.691281
200,0.692651
250,0.693112
300,0.691735
350,0.693147
400,0.6936
450,0.693379
500,0.692725
550,0.693092
600,0.693555
650,0.693025
700,0.693163
750,0.693771
800,0.693151
850,0.693162
900,0.693209
950,0.694891
1000,0.693419
1050,0.690929
1100,0.689449
1150,0.695788
1200,0.692794
1250,0.696916
1300,0.693175
1350,0.693018
1400,0.693236
1450,0.69314
1500,0.692941
1550,0.693202
1600,0.693176
1650,0.692442
1700,0.69272
1750,0.694606
1800,0.694097
1850,0.691936
1900,0.694187
1950,0.692872
2000,0.693166
