step,train_bce
50,0.696947
100,0.689798
150,0.692285
200,0.693348
250,0.693191
300,0.694836
350,0.692599
400,0.69293
450,0.692976
500,0.694675
550,0.693476
600,0.692994
650,0.693104
700,0.693617
750,0.696267
800,0.691808
850,0.694577
900,0.692878
950,0.692778
1000,0.69043
1050,0.691726
1100,0.692733
1150,0.694172
1200,0.692138
1250,0.692585
1300,0.692469
1350,0.666233
1400,0.634429
1450,0.416046
1500,0.504381
1550,0.209139
1600,0.12959
1650,0.243925
1700,0.103559
1750,0.070582
1800,0.069724
1850,0.174345
1900,0.099224
1950,0.084778
2000,0.08759
