step,train_bce
50,0.690786
100,0.698088
150,0.694271
200,0.689452
250,0.695164
300,0.69318
350,0.69208
400,0.693845
450,0.69657
500,0.693109
550,0.693122
600,0.695757
650,0.69313
700,0.693482
750,0.696975
800,0.692526
850,0.695039
900,0.693604
950,0.693008
1000,0.692823
1050,0.693276
1100,0.692701
1150,0.692772
1200,0.692252
1250,0.693963
1300,0.693296
1350,0.693459
1400,0.693152
1450,0.693031
1500,0.694129
1550,0.692297
1600,0.692873
1650,0.693613
1700,0.692395
1750,0.692717
1800,0.693114
1850,0.69319
1900,0.693612
1950,0.692614
2000,0.69335
