step,train_bce
50,0.689264
100,0.692664
150,0.693073
200,0.691894
250,0.694511
300,0.693145
350,0.69295
400,0.69414
450,0.693666
500,0.692909
550,0.693044
600,0.691141
650,0.693659
700,0.694629
750,0.692051
800,0.689483
850,0.69386
900,0.692426
950,0.693284
1000,0.693668
1050,0.693034
1100,0.691315
1150,0.69848
1200,0.691967
1250,0.688215
1300,0.574809
1350,0.334366
1400,0.310911
1450,0.14715
1500,0.186664
1550,0.090757
1600,0.102737
1650,0.066338
1700,0.026138
1750,0.017175
1800,0.145181
1850,0.048346
1900,0.00827
1950,0.033597
2000,0.017193
