step,train_bce
50,0.690171
100,0.693797
150,0.69198
200,0.692982
250,0.69346
300,0.693303
350,0.696262
400,0.692609
450,0.692879
500,0.694859
550,0.693762
600,0.69303
650,0.692665
700,0.693228
750,0.692849
800,0.692444
850,0.692563
900,0.692688
950,0.69241
1000,0.686734
1050,0.500379
1100,0.122193
1150,0.32652
1200,0.169596
1250,0.072183
1300,0.044631
1350,0.107349
1400,0.088401
1450,0.044772
1500,0.064293
1550,0.039852
1600,0.063324
1650,0.213827
1700,0.011879
1750,0.053869
1800,0.031748
1850,0.078263
1900,0.042548
1950,0.053506
2000,0.072454
