step,train_bce
50,0.69483
100,0.693157
150,0.692884
200,0.693557
250,0.694506
300,0.690739
350,0.694179
400,0.692585
450,0.692747
500,0.693518
550,0.69207
600,0.694718
650,0.691889
700,0.693552
750,0.693092
800,0.693061
850,0.693046
900,0.692865
950,0.692443
1000,0.692928
1050,0.69389
1100,0.693313
1150,0.694523
1200,0.692691
1250,0.692131
1300,0.690758
1350,0.687825
1400,0.637363
1450,0.605417
1500,0.66399
1550,0.686162
1600,0.680362
1650,0.687638
1700,0.688045
1750,0.687125
1800,0.684371
1850,0.688056
1900,0.679764
1950,0.680111
2000,0.668797
