step,train_bce
50,0.693193
100,0.692278
150,0.692932
200,0.678061
250,0.692077
300,0.694744
350,0.690343
400,0.69505
450,0.691879
500,0.694384
550,0.693242
600,0.692147
650,0.68793
700,0.699846
750,0.68912
800,0.709503
850,0.686331
900,0.686185
950,0.683286
1000,0.679789
1050,0.668057
1100,0.691242
1150,0.661913
1200,0.655864
1250,0.638432
1300,0.638338
1350,0.635135
1400,0.620173
1450,0.616161
1500,0.586685
1550,0.550256
1600,0.533632
1650,0.639584
1700,0.524638
1750,0.491902
1800,0.500692
1850,0.568354
1900,0.550852
1950,0.575278
2000,0.435943
