step,train_bce
50,0.693367
100,0.693157
150,0.693037
200,0.693211
250,0.69756
300,0.693697
350,0.694317
400,0.692817
450,0.693588
500,0.693124
550,0.693586
600,0.692689
650,0.693129
700,0.693521
750,0.696304
800,0.692522
850,0.693221
900,0.69136
950,0.692544
1000,0.692517
1050,0.69062
1100,0.687589
1150,0.289318
1200,0.086427
1250,0.044691
1300,0.030552
1350,0.031432
1400,0.021405
1450,0.044548
1500,0.044512
1550,0.012521
1600,0.010428
1650,0.008419
1700,0.007384
1750,0.006682
1800,0.008464
1850,0.006783
1900,0.006405
1950,0.006659
2000,0.004986
