step,train_bce
50,0.693074
100,0.695346
150,0.693137
200,0.696223
250,0.693834
300,0.69331
350,0.693018
400,0.694486
450,0.694711
500,0.693506
550,0.695768
600,0.692045
650,0.693007
700,0.692984
750,0.692692
800,0.691566
850,0.692688
900,0.692963
950,0.692604
1000,0.694302
1050,0.694977
1100,0.696043
1150,0.691849
1200,0.689859
1250,0.693118
1300,0.692944
1350,0.6929
1400,0.693508
1450,0.692641
1500,0.692847
1550,0.693913
1600,0.692994
1650,0.693511
1700,0.691651
1750,0.693367
1800,0.692179
1850,0.689206
1900,0.69013
1950,0.664522
2000,0.535883
