step,train_bce
50,0.697247
100,0.691918
150,0.690113
200,0.691793
250,0.689222
300,0.688513
350,0.702318
400,0.69162
450,0.702886
500,0.691908
550,0.69177
600,0.689113
650,0.691772
700,0.693625
750,0.691856
800,0.691713
850,0.692072
900,0.692524
950,0.694507
1000,0.6923
1050,0.692538
1100,0.692365
1150,0.691896
1200,0.697165
1250,0.692227
1300,0.69188
1350,0.694479
1400,0.695094
1450,0.688194
1500,0.690009
1550,0.693692
1600,0.690556
1650,0.69076
1700,0.69649
1750,0.692832
1800,0.699434
1850,0.691886
1900,0.694474
1950,0.696524
2000,0.702508
