step,phase,loss_total
0,diffusion,0.997961163520813
100,diffusion,0.0774334967136383
200,diffusion,0.06526875495910645
300,diffusion,0.08321069926023483
400,diffusion,0.07130707055330276
500,diffusion,0.07381056994199753
600,diffusion,0.056080084294080734
700,diffusion,0.07689936459064484
800,diffusion,0.08117211610078812
900,diffusion,0.05915302038192749
1000,diffusion,0.0602416954934597
1100,diffusion,0.07264798134565353
1200,diffusion,0.08796869218349457
1300,diffusion,0.07698430120944977
1400,diffusion,0.08426295965909958
1500,diffusion,0.06746909022331238
1600,diffusion,0.0691649541258812
1700,diffusion,0.06463111937046051
1800,diffusion,0.07846720516681671
1900,diffusion,0.07306502014398575
2000,diffusion,0.06375488638877869
2100,diffusion,0.0626918226480484
2200,diffusion,0.05875202268362045
2300,diffusion,0.0703173279762268
2400,diffusion,0.08126725256443024
2500,diffusion,0.06004006788134575
2600,diffusion,0.06695932894945145
2700,diffusion,0.06063031777739525
2800,diffusion,0.06319355964660645
2900,diffusion,0.06476143002510071
3000,diffusion,0.07141540199518204
3100,diffusion,0.08093555271625519
3200,diffusion,0.07027297466993332
3300,diffusion,0.06012975424528122
3400,diffusion,0.07095097750425339
3500,diffusion,0.06758658587932587
3600,diffusion,0.06962185353040695
3700,diffusion,0.07356078922748566
3800,diffusion,0.05912435054779053
3900,diffusion,0.08684056997299194
4000,diffusion,0.05143608897924423
4100,diffusion,0.06543778628110886
4200,diffusion,0.07557914406061172
4300,diffusion,0.08695816993713379
4400,diffusion,0.07134000211954117
4500,diffusion,0.07298288494348526
4600,diffusion,0.06194159761071205
4700,diffusion,0.07698753476142883
4800,diffusion,0.0782216265797615
4900,diffusion,0.0714225172996521
5000,diffusion,0.06439437717199326
5100,diffusion,0.06594403088092804
5200,diffusion,0.07207141816616058
5300,diffusion,0.07511556148529053
5400,diffusion,0.07523974031209946
5500,diffusion,0.07237137854099274
5600,diffusion,0.07560908794403076
5700,diffusion,0.07086167484521866
5800,diffusion,0.07342453300952911
5900,diffusion,0.059298641979694366
6000,diffusion,0.07719966024160385
6100,diffusion,0.057648759335279465
6200,diffusion,0.06308656930923462
6300,diffusion,0.06257622689008713
6400,diffusion,0.06982424110174179
6500,diffusion,0.09031562507152557
6600,diffusion,0.06279413402080536
6700,diffusion,0.06601820886135101
6800,diffusion,0.09929113835096359
6900,diffusion,0.07855512946844101
7000,diffusion,0.047988418489694595
7100,diffusion,0.06944219022989273
7200,diffusion,0.0693654865026474
7300,diffusion,0.063424251973629
7400,diffusion,0.0559912845492363
7500,diffusion,0.08920355141162872
7600,diffusion,0.06500092893838882
7700,diffusion,0.055867087095975876
7800,diffusion,0.06889878213405609
7900,diffusion,0.04662907123565674
8000,diffusion,0.0768200010061264
8100,diffusion,0.06441889703273773
8200,diffusion,0.06857524812221527
8300,diffusion,0.06053593009710312
8400,diffusion,0.06855964660644531
8500,diffusion,0.06947001814842224
8600,diffusion,0.08245669305324554
8700,diffusion,0.0608675554394722
8800,diffusion,0.0776253268122673
8900,diffusion,0.06713102757930756
9000,diffusion,0.067671038210392
9100,diffusion,0.05755002051591873
9200,diffusion,0.07433352619409561
9300,diffusion,0.055865850299596786
9400,diffusion,0.06468726694583893
9500,diffusion,0.04819934442639351
9600,diffusion,0.07336954027414322
9700,diffusion,0.07776616513729095
9800,diffusion,0.08758975565433502
9900,diffusion,0.07095472514629364
10000,diffusion,0.06815244257450104
10100,diffusion,0.07214631140232086
10200,diffusion,0.07289275527000427
10300,diffusion,0.06929235905408859
10400,diffusion,0.06474748998880386
10500,diffusion,0.07081030309200287
10600,diffusion,0.07852321863174438
10700,diffusion,0.07658694684505463
10800,diffusion,0.05141368508338928
10900,diffusion,0.07575441896915436
11000,diffusion,0.0524580180644989
11100,diffusion,0.07047106325626373
11200,diffusion,0.08345167338848114
11300,diffusion,0.05276893824338913
11400,diffusion,0.08529528975486755
11500,diffusion,0.07195225358009338
11600,diffusion,0.05786946788430214
11700,diffusion,0.04906051605939865
11800,diffusion,0.06846028566360474
11900,diffusion,0.0631488710641861
12000,diffusion,0.07314855605363846
12100,diffusion,0.06206517666578293
12200,diffusion,0.06034811958670616
12300,diffusion,0.06847792118787766
12400,diffusion,0.0582292266190052
12500,diffusion,0.054402612149715424
12600,diffusion,0.0734347328543663
12700,diffusion,0.0768560916185379
12800,diffusion,0.07645338773727417
12900,diffusion,0.07672162353992462
13000,diffusion,0.06571392714977264
13100,diffusion,0.07770155370235443
13200,diffusion,0.06087370961904526
13300,diffusion,0.05865166336297989
13400,diffusion,0.06958693265914917
13500,diffusion,0.07935406267642975
13600,diffusion,0.07007648050785065
13700,diffusion,0.05494558811187744
13800,diffusion,0.07842499017715454
13900,diffusion,0.0790707990527153
14000,diffusion,0.059173084795475006
14100,diffusion,0.07052306830883026
14200,diffusion,0.07918323576450348
14300,diffusion,0.07639943063259125
14400,diffusion,0.059693701565265656
14500,diffusion,0.07149380445480347
14600,diffusion,0.06894728541374207
14700,diffusion,0.07113053649663925
14800,diffusion,0.055542752146720886
14900,diffusion,0.06915709376335144
14999,diffusion,0.07176964730024338
