step,phase,loss_total,objective,grad_norm,control_rms,elapsed_sec
1,train,2417.541259765625,20.776857438385875,9.176712761858,0.35739973187446594,5.458225406939164
100,train,665.7438354492188,3.1544066740752896,1.7043227629889324,0.2258383184671402,231.84685334190726
200,train,453.1390380859375,2.6269084273626504,1.0227010531958154,0.2623954117298126,412.2820977040101
300,train,591.9442138671875,2.9301437134490698,2.094562306535402,0.24230244755744934,590.2784180268645
400,train,792.1967163085938,6.357794191513676,3.847484938655735,0.21740342676639557,766.3272333459463
500,train,310.9565734863281,2.5192829528714356,1.0088859860461385,0.253676176071167,941.6894254458603
600,train,1181.126220703125,12.848070620690123,6.1169747930392795,0.35694584250450134,1118.655602387851
700,train,635.57861328125,2.9867132028448395,1.4524867087613023,0.2572626769542694,1293.9100033859722
800,train,448.6297302246094,2.9505775042671303,1.5451469767303971,0.23841676115989685,1469.2554140598513
900,train,363.47161865234375,2.6588134155754233,1.264155682843479,0.2500039041042328,1644.790997929871
1000,train,277.1208190917969,2.593463435470767,1.741271370058447,0.28725528717041016,1821.195178829832
1100,train,2553.49072265625,12.91757276347198,6.697473086059835,0.19383232295513153,1996.8230071279686
1200,train,651.2615356445312,3.0796061549917795,2.298240309998995,0.27587631344795227,2173.974482391961
1300,train,489.93133544921875,3.7920730568803265,3.0207223714971585,0.293697327375412,2353.33033311693
1400,train,1407.7642822265625,6.804801639977086,4.862922229784573,0.1953911930322647,2532.1248163320124
1500,train,828.4189453125,5.190157659446413,3.605815098135573,0.21655596792697906,2711.2172443268355
1600,train,708.592041015625,4.262228950217832,2.4915080669520626,0.22749033570289612,2892.1815224869642
1700,train,2015.5484619140625,35.02547880775819,10.279341078795023,0.43247395753860474,3076.0372436959296
1800,train,556.983642578125,5.648746405153361,4.022133193432638,0.3144889175891876,3260.6099412590265
1900,train,1113.842041015625,7.531394183577504,4.889286885950544,0.20608781278133392,3444.962494247826
2000,train,603.882568359375,3.9471309099608334,3.6851518027675567,0.2888426184654236,3628.907927818829
2100,train,598.0178833007812,7.575814309246198,4.808532269584705,0.3268975615501404,3812.6434335368685
2200,train,243.16021728515625,4.977041108009871,3.1981178439406635,0.3183218836784363,3996.29118069401
2300,train,306.4297790527344,1.8422734394989675,0.8082031265209006,0.24679073691368103,4178.822712024907
2400,train,600.2544555664062,2.580975529479474,1.8890011128269444,0.22229605913162231,4361.0477577690035
2500,train,517.2125244140625,8.085570212380844,4.827759188203427,0.34560203552246094,4544.5173875389155
2600,train,1960.899169921875,6.482279540245145,5.249012193538487,0.19907411932945251,4728.5102351808455
2700,train,346.89141845703125,2.3285613431780803,1.0649458072034241,0.25403299927711487,4912.615669991821
2800,train,3773.214111328125,16.20986822986015,8.411546676869559,0.17528699338436127,5097.284684942802
2900,train,2295.906005859375,7.688659572970209,5.218660851248241,0.2091832011938095,5281.614425645908
3000,train,264.38525390625,2.444887325837044,1.2688139158834189,0.2477564662694931,5465.0464058469515
