step,train_bce
50,0.693169
100,0.692532
150,0.692854
200,0.695131
250,0.693157
300,0.693142
350,0.692315
400,0.693915
450,0.693111
500,0.69028
550,0.695745
600,0.693772
650,0.694086
700,0.694481
750,0.693071
800,0.692717
850,0.693173
900,0.692517
950,0.693459
1000,0.693125
1050,0.692595
1100,0.69288
1150,0.692428
1200,0.694989
1250,0.693433
1300,0.693072
1350,0.693085
1400,0.692935
1450,0.69315
1500,0.693181
1550,0.692785
1600,0.692824
1650,0.693145
1700,0.693384
1750,0.694464
1800,0.69409
1850,0.692613
1900,0.692045
1950,0.692768
2000,0.693446
